用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
A***6,PLUS会员,"<div class=""comment-star star1""></div>",啥也不说啦，前两天买的**是还是想提醒购买的朋友一定要谨慎，不要被骗,美白黑炭面膜10片,2017-08-06 20:27,,,,
****8,,"<div class=""comment-star star1""></div>",京东的包装也真是无语了，用个破塑料袋装着，取回来时里边盒子已经压得目不忍睹了,美白黑炭面膜,,,,,2019-03-17 19:21
j***j,PLUS会员,"<div class=""comment-star star1""></div>",包装都破了，而且敷了之后有点痒，还不能退货，差评,美白黑炭面膜10片,2017-11-12 11:52,,,,
爱***嘛,,"<div class=""comment-star star1""></div>",京东购物的售后是兰最的，以后拒绝在京东购物，商品问题京东只会帮着商家，买家的利益是不重要的，以后不可能再到京东消费一分钱，京东客服全部只会以商家利益为主。,透亮黑炭面膜10片,2016-11-16 16:27,,,,
****纸,PLUS会员,"<div class=""comment-star star1""></div>",不明白为什么这几次配送员不是页面显示的配送员，而且不穿京东工服，不是京东的车，态度还很差。,美白黑炭面膜10片,2017-04-03 14:33,,,,
****l,,"<div class=""comment-star star1""></div>",一次非常不满意的购物，收货第二天就降价，还不承认，服务态度极差,【补水提亮】美白保湿黑面膜,2020-09-15 18:44,,,,
2***如,PLUS会员,"<div class=""comment-star star1""></div>",这个不是正品，大家不要上当了！真的是贪便宜吃亏！面膜非常薄！和我用过的正品差太多了！,,,2017-07-22 21:28,美白黑炭面膜10片,,
****L,PLUS会员,"<div class=""comment-star star1""></div>",刚收到快递，拆开一看都是打开的，请问你们是***给消费者的，也不是多便宜的东西,,,,【焕白因子】美白保湿黑面膜,2020-05-08 10:31,
****1,,"<div class=""comment-star star1""></div>",相当不满意，包装都是打开的，连标签都没有，客服居然说现在有部分商品就是没有标签，我也是无语了。,,,,美白黑炭面膜,2019-06-19 17:45,
抱***象,,"<div class=""comment-star star1""></div>",商品包装已经烂掉！我觉得不是正品。包装盒子旁边的胶水已经不粘了！第一次京东的差评,,,2018-06-30 12:41,美白黑炭面膜10片,,
****9,,"<div class=""comment-star star1""></div>",差评，撕开快递袋子，包装盒是散架的，东西落了一地，这么贵的面膜买不起一个好的包装盒？,,,2018-07-01 22:36,美白黑炭面膜10片,,
y***t,,"<div class=""comment-star star1""></div>",怪怪的，纸硬且厚，香气太怪……一言难尽……,美白黑炭面膜10片,2017-11-01 22:52,,,,
****v,,"<div class=""comment-star star1""></div>",真垃圾，包装成这样，这么大的一个京东一个纸盒子买不起吗？买个面膜用塑料袋包装就这样送过来了。真的垃圾。,,,2018-05-18 10:40,美白黑炭面膜10片,,
稻***s,,"<div class=""comment-star star1""></div>",快递送得晚就不说了，问题是收到就是这样的，联系店家还说不管他们的事，让去找物流，什么玩意,,,2018-02-06 17:01,美白黑炭面膜10片,,
b***u,,"<div class=""comment-star star1""></div>",一用就爆痘，跟我在韩国买的不一样，双11是因为便宜所以卖假货吗？,透亮黑炭面膜10片,2016-11-18 17:15,,,,
原***哥,,"<div class=""comment-star star1""></div>",刚拿到快递，里面太烂了,,,2021-09-08 14:57,【提亮焕肤】美白保湿黑面膜,,
l***8,PLUS会员,"<div class=""comment-star star1""></div>",太垃圾了吧。这次等买假货一样，盒子包装连封袋贴条都没，快递盒里全是掉出来的面膜。,美白黑炭面膜,,,,,2019-09-12 12:02
****o,,"<div class=""comment-star star1""></div>",差评，这种包装，收到货面膜全部掉出来，正品会没有封好呀，还没用看着包装就糟心，用了再追评,,,,美白黑炭面膜,2019-06-25 18:34,
容***雅,PLUS会员,"<div class=""comment-star star1""></div>",以前买的明明包装是完好的，这次看起来就像垃圾堆里的东西,美白黑炭面膜10片,2018-06-19 00:21,,,,
****l,,"<div class=""comment-star star1""></div>",包装拆开就是烂的。像是人为打开过。可能是别人退货的残次品吧。无语了！,,,2017-06-21 17:19,美白黑炭面膜10片,,
南***e,,"<div class=""comment-star star1""></div>",扫了一下二维码明显就是国产的非正品！无语...,美白黑炭面膜10片,2017-06-01 20:12,,,,
L***3,,"<div class=""comment-star star1""></div>",是假货吗？这个包装给图片上一点都不符合，第一次买这款也不是这种包装，怀疑假货,,,,美白黑炭面膜,2019-07-05 23:50,
荒***人,,"<div class=""comment-star star1""></div>",京东自营第一次差评，刚刚收到一拆开就这样。，什么鬼，别人退货的么。。一分钱一分货吧，活动便宜，我都快怀疑是不是正品了，,,,2018-03-30 20:00,美白黑炭面膜10片,,
小***仙,,"<div class=""comment-star star1""></div>",刚买就降价，真心没爱，找客服说，还不给补差价，京东就是降价太快，还各种借口来小搪塞。,美白黑炭面膜10片,2017-05-04 22:14,,,,
****z,,"<div class=""comment-star star1""></div>",太差劲了，之前每次买都是用箱子装着，这次就用袋子一包，面膜盒都压坏了！想送人的，这怎么送？,美白黑炭面膜10片,2018-05-12 13:24,,,,
****c,,"<div class=""comment-star star1""></div>",太坑了，10.25号买的138元2盒，现在这个价格能买4盒，厂家拒绝补差价，货也退不了。真心是一次不愉快的购物,【焕白因子】美白保湿黑炭面膜,,,,,2019-11-04 20:08
刘***8,PLUS会员,"<div class=""comment-star star1""></div>",一直在京东上买，但是这次跟以前的不一样，精华特别少，感觉买了假货,美白黑炭面膜10片,2017-09-11 05:38,,,,
****8,,"<div class=""comment-star star1""></div>",看看这是什么鬼，最*买的，一个牌子的，看看这包装的区别，以后都不敢恭维了,,,2017-11-14 18:53,美白黑炭面膜10片,,
****0,,"<div class=""comment-star star1""></div>",一点都不好用，天天敷都是干干的，沒有水份，很差,美白黑炭面膜10片,2017-12-09 08:28,,,,
H***Y,PLUS会员,"<div class=""comment-star star1""></div>",越来越恶心了，就用个袋子装，面膜盒子全爆了，京东要不要这么恶心,美白黑炭面膜10片,2018-03-08 12:19,,,,
z***7,PLUS会员,"<div class=""comment-star star1""></div>",网购我一直认的京东，但这几次购物很让我气氛，下午刚下的单，晚上就降价了，很不高兴。,,,2017-08-08 15:09,美白黑炭面膜10片,,
u***5,,"<div class=""comment-star star1""></div>",收到的时候包装是开着的然后客服说他们只负责商品问题难道我的东西不是你们家买的？差评京东第一次遇见这样的,美白黑炭面膜10片,2018-08-21 12:33,,,,
m***4,,"<div class=""comment-star star1""></div>",包装特别差，盒子都被拆开了，不知道里面是不是正品，都不敢用。,,,2018-06-22 17:36,美白黑炭面膜10片,,
****j,PLUS会员,"<div class=""comment-star star1""></div>",上面是有赠品的，但是实际收到货根本没有，联系客服说必须同款，为什么不在活动说明这就是欺诈我们消费者，从来没给过差评，这是很气愤，必须差评,【焕白因子】美白保湿黑面膜,,,,,2020-04-29 14:30
李***8,,"<div class=""comment-star star1""></div>",非常的差完全就是拿了几个单片加个破盒子凑给我的，看来不是自营的东西买不得，黑店一个，多说一句，卖假货的都是孤儿,美白黑炭面膜10片,2018-05-30 22:59,,,,
u***3,,"<div class=""comment-star star1""></div>",差评，用过以后脸上过敏，长疙瘩，哎，买了两盒就用了两个，不敢再用了,美白黑炭面膜10片,2017-06-05 07:40,,,,
****z,,"<div class=""comment-star star1""></div>",有送都没有给，服务员非常差,【提亮焕肤】美白保湿黑面膜,2021-12-22 22:01,,,,
l***7,,"<div class=""comment-star star1""></div>",使用感受：设计的不合理，脸不能全部覆盖，气死了,【焕白因子】美白保湿黑面膜,,,,,2020-03-10 21:32
u***e,,"<div class=""comment-star star1""></div>",东西做的好假，本以为贵点会用起来不错，太垃圾了，对不起这价格,美白黑炭面膜10片,2017-04-07 08:56,,,,
小***2,,"<div class=""comment-star star1""></div>",超级不高兴。哼。刚买了就便宜了一半。这变化也太大了。,美白黑炭面膜10片,2017-08-06 20:52,,,,
F***3,,"<div class=""comment-star star1""></div>",垃圾，本来199?100，现在变了169三盒，怀疑不是正品,【焕白因子】美白保湿黑面膜,,,,,2020-02-09 15:10
****e,,"<div class=""comment-star star1""></div>",买的是提亮和美白的，自行给我调货也不提前说一声，都调成美白的，差评,【焕白因子】美白保湿黑面膜,,,,,2020-02-25 13:01
美***没,,"<div class=""comment-star star1""></div>",这样说吧，好久没用过这么差劲的面膜了，去年在朋友那用了一张还不错，所以这次鬼使神差的买了。完全两种不同的使用感。不知道是不是假货还是……新款……？,,,,美白黑炭面膜,2019-06-14 22:40,
y***8,,"<div class=""comment-star star1""></div>",包装烂成这样，套盒勿拆，是人拆的还是物流弄烂的？京东还能长点心不，？一星给物流小哥，服务很好,,,2018-06-21 12:35,美白黑炭面膜10片,,
吉***优,,"<div class=""comment-star star1""></div>",刚买好就降价了，京东就是这样欺骗消费者吗？买了几天了今天才收到货，而且价格159可以买三盒，我下单的153才两盒,美白黑炭面膜,,,,,2019-08-17 20:55
****v,,"<div class=""comment-star star1""></div>",建议大家不要买，价格浮动太大了，一盒差几十呢，真是@，一点也不值，非常不满意,【补水提亮】美白保湿黑面膜,2020-11-01 16:21,,,,
****m,,"<div class=""comment-star star1""></div>",包装太差了，明显是假货。购买一些正品的盒子自己生产的水货面膜组装进去的，收到后没用还是开封的，,,,,【焕白因子】美白保湿黑面膜,2020-02-07 14:58,
啦***乐,,"<div class=""comment-star star1""></div>",什么也不说了我昨天买完今天就降价了10左右我服了差评,【美白提亮焕肤】美白保湿黑面膜,2020-12-24 18:57,,,,
Q***D,,"<div class=""comment-star star1""></div>",包装差，发过来都散了，盒子都开了，太差了！平时比618还便宜，坑消费者,美白黑炭面膜10片,2018-06-29 23:42,,,,
d***w,,"<div class=""comment-star star1""></div>",我心里很不舒服，我同事在商场买的一盒79，我昨天买了两盒京东要204，京东你能再坑点吗,美白黑炭面膜10片,2017-10-11 21:27,,,,
****q,,"<div class=""comment-star star1""></div>",包装太差劲，感觉像是假冒伪劣产品，我都不敢用，下次不会在买了,美白黑炭面膜10片,2018-04-10 10:06,,,,
秋***鸭,,"<div class=""comment-star star1""></div>",蓝色那款是假货，这款也不敢恭维！一直在听相信京东，这次真心失望！,美白黑炭面膜10片,2017-11-19 15:44,,,,
僵***鱼,PLUS会员,"<div class=""comment-star star1""></div>",第n次买了，居然过敏了，以后不会再买这一款了。。。,【提亮焕肤】美白保湿黑面膜,2021-05-15 01:40,,,,
骏***周,,"<div class=""comment-star star1""></div>",买过好多次了，感觉自己买到了假货，这次的味道很刺鼻，酸酸的，超级失望！,美白黑炭面膜,,,,,2019-07-22 09:39
****l,,"<div class=""comment-star star1""></div>",收到的时候，盒子一面已经被打开了，不知道是物流的问题还是什么原因，物流就一个袋子套着没有盒子。失望加无语,美白黑炭面膜10片,2018-09-16 23:25,,,,
雪***0,PLUS会员,"<div class=""comment-star star1""></div>",不太好，根本都打不开，特别难打开，弄开后都用不了,【焕白因子】美白保湿黑面膜,,,,,2020-02-29 21:27
****a,,"<div class=""comment-star star1""></div>",是假货，我用完之后整个脸全部红肿出水，之前一直用从来没有过,美白黑炭面膜10片,2017-11-25 10:50,,,,
l***5,PLUS会员,"<div class=""comment-star star1""></div>",换了一次，还是这样。怎么说也是十几元一片的面膜。谁知道是真的假的。两次都开口不知道是什么意思,,,2018-08-09 23:37,美白黑炭面膜10片,,
H***-,,"<div class=""comment-star star1""></div>",东西还没用，但是包装真的很垃圾，一拿到手就是烂的，瞬间拉低好感,,,,【焕白因子】美白保湿黑面膜,2020-03-05 19:59,
u***h,,"<div class=""comment-star star1""></div>",什么拉几东西，一盒下去了什么也没变，一星都是多给你了,美白黑炭面膜10片,2017-09-30 19:50,,,,
A***虾,,"<div class=""comment-star star1""></div>",虽然物流挺快的，但是给我来的些打开过的面膜是什么鬼？第一次差评，我都不敢用。,美白黑炭面膜,,,,,2019-06-14 08:06
u***1,,"<div class=""comment-star star1""></div>",明知道盒子很脆弱还不用袋子装，跟客服说第一反应不是道歉而是推卸责任，谁东西买回来还没用盒子全坏了心情会好。,,,2017-10-19 12:19,美白黑炭面膜10片,,
****p,,"<div class=""comment-star star1""></div>",刚拿到手就这样了。好像被拆过的。一个星都不想给。绝对差评。还不知道有没有被调包,,,,美白黑炭面膜10片,,
****4,,"<div class=""comment-star star1""></div>",假货直接是太垃圾了精华液在面膜上都没有啥全在袋子下面哎坑比京东,美白黑炭面膜10片,,,,,
q***F,,"<div class=""comment-star star1""></div>",用了一片后脸了起了好多小疹子，过敏非常难受，不知是真货还是假货。,,,2017-04-03 21:24,美白黑炭面膜10片,,
****f,,"<div class=""comment-star star1""></div>",一星都不想给，我昨天才买的，今天就降价了，现在20多块，@妹的坑啊，坑啊，大家别买,美白黑炭面膜,,,,,2019-09-16 10:37
****5,,"<div class=""comment-star star1""></div>",太差了水分特别少面膜敷脸上还特别厚还很大,【补水提亮】美白保湿黑面膜,2020-10-28 21:02,,,,
晨***7,,"<div class=""comment-star star1""></div>",绝对假货，在万达买的精华很多，这里买的很差劲。真不敢在京东买东西了。,透亮黑炭面膜10片,2016-10-15 12:43,,,,
b***e,PLUS会员,"<div class=""comment-star star1""></div>",盒子破损严重有明显人为打开的痕迹实在怀疑里面面膜的真实性极其失望,,,2016-08-16 11:19,透亮黑炭面膜10片,,
