用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
u***g,,"<div class=""comment-star star1""></div>",投诉京东！本人近期在京东店家购买服装，因店家少发货（但下单前与发货前均与店家确认有货），与京东客服联系说明此事后，被告知“自己与店家联系”，对于这种欺骗客户、并给本人造成了不必要的麻烦，让京东给个说法时，京东的态度很强硬的说“给不了”！如此经营管理，是不是财大气粗了呢？客户们以后买前要三思啊！,毛孔紧致黑炭面膜10片,2017-05-09 10:48,,,,
肖***粉,,"<div class=""comment-star star1""></div>",差评！盒子都是烂的，是别人打开过的，然后又用胶带粘上的，你们发货之前不看一看吗？,毛孔紧致黑炭面膜10片,2018-08-04 22:21,,,,
哇***董,,"<div class=""comment-star star1""></div>",快递到的时候，快递箱子是开开得，（我没在单位。让快递小哥放门卫），完后里面包装就是这样，我还很快递那人打电话刻意问了一下，他说箱子来的时候就是开的，看到很不爽希望能给我个解释，自行与一起到货的补水面膜对比一下！！！！！看差别！！！,毛孔紧致黑炭面膜,,,,,2019-07-29 13:06
****u,,"<div class=""comment-star star1""></div>",假的百分百假货跟上次买的不一样里面的精华跟水一样敷在脸上什么感觉都没有,毛孔紧致黑炭面膜10片,2017-12-30 14:44,,,,
想***冰,,"<div class=""comment-star star1""></div>",使用感受：精华就像水一样超级稀感觉这个面膜是假货第一次买到这样的面膜都不敢用差评,【紧致细腻】毛孔紧致黑炭面膜,,,,,2019-11-05 22:40
F***-,,"<div class=""comment-star star1""></div>",打开包装我都懵了，我这是买了二手产品？全部都是打开的，上面还有一大层灰，然后看了下日期绝望了，都是马上要过期的！,【紧致肌肤】毛孔紧致黑面膜,2020-10-17 13:55,,,,
Y***学,PLUS会员,"<div class=""comment-star star1""></div>",一星都是给快递的，你出来和我解释这是什么意思，一边写着套装勿拆，一边自己就开了！是原装吗？偷换的残次品吗？这就是活动商品吗？,毛孔紧致黑炭面膜10片,2017-12-13 18:24,,,,
****z,,"<div class=""comment-star star1""></div>",用过之后皮肤特别干，爆皮，千万不要买，特别不好。不知道是不是正品，之前也没买过,毛孔紧致黑炭面膜10片,2017-01-06 09:48,,,,
****u,,"<div class=""comment-star star1""></div>",是假的吧，之前也没这么难用啊，敷完脸就痒然后开始爆痘,【收缩毛孔】毛孔紧致黑面膜,2021-05-21 10:43,,,,
0***u,,"<div class=""comment-star star1""></div>",详情页介绍的可能确实是真的，但是实际货物一看就是假的，没密封，内包条码跟外包条码不一致，调包了。非常差的一次购物，京东自营店，还能再相信吗？,【紧致肌肤】毛孔紧致黑面膜,2020-06-23 22:23,,,,
m***3,PLUS会员,"<div class=""comment-star star1""></div>",没有上次的好感觉不像正品第一次买的用完特别滑这次没有什么感觉,毛孔紧致黑炭面膜10片,2017-09-19 12:20,,,,
默***6,PLUS会员,"<div class=""comment-star star1""></div>",面膜一般，不会再回购，额头的地方特别窄，敷不全，精华也很少,毛孔紧致黑炭面膜,,,,,2019-07-07 20:48
焦***C,,"<div class=""comment-star star1""></div>",一直信赖京东自营的产品可这次的包装，让我不得不质疑产品的真实性。没有封贴，像是被打开过，重新装盒的。实事求是的评价,【紧致肌肤】毛孔紧致黑面膜,2020-08-12 00:01,,,,
J***e,,"<div class=""comment-star star1""></div>",这东西不是正品，每一盒面膜的包装底部全部都烂了，面膜是从包装底部塞进去的。并且没有封好，几盒面膜，就一个塑料袋就包装快递了，其实评论很多都不好但是为什么要买呢？就是因为我相信京东这个平台。现在看来也不过如此，这是我这几年来在网上买东西第一次给的差评，非常差。快递服务很好很快，给五星，,毛孔紧致黑炭面膜10片,2018-07-27 20:21,,,,
S***6,,"<div class=""comment-star star1""></div>",买了4盒，到了3盒，还有盒在路上。第一次用这种面膜，下次不敢在网上买了。像纸一样，一点都不软，敷在脸上，就像干的一样。,毛孔紧致黑炭面膜,,,,,2019-06-14 08:42
****x,PLUS会员,"<div class=""comment-star star1""></div>",第一单差评，差评，差评，....………………三包收到货外包装就有两包是是拆开的，拆开的包装质感差，没有塑封，二手货还是假货？不见发货单，京东越来越不走心了啊。差评。效果怎么样未知，使用感受未知，拆包就凉了一截。,【紧致肌肤】毛孔紧致黑面膜,2020-07-13 18:47,,,,
n***D,,"<div class=""comment-star star1""></div>",外包装太简陋了，包装盒都没有封口和标签，不知真伪，差评，失望，下次不会再买了，在京东上销量和评价怎么来的，还不如国内的品牌面膜包装，价钱也不算便宜，就这个包装，跟RAY的包装差远了，外盒没有塑封膜连个封口标签都没有，从哪看出来是进口面膜，就一个盒子敞口的打开就看到几张面膜在里面,毛孔紧致黑炭面膜,,,,,2019-06-29 19:29
M***u,PLUS会员,"<div class=""comment-star star1""></div>",包装太差了，敷完脸上都是面膜的碎屑，补水的敷完特别油。成盒的包装口明显拆过的痕迹。以后不会再在京东买了。,毛孔紧致黑炭面膜10片,2018-03-03 19:43,,,,
风***哥,PLUS会员,"<div class=""comment-star star1""></div>",一次性买了两套，还有一种是胶原蛋白！但是这种感觉是假的，我连着敷了两天都是之后脸部又红又烫，后来我给我老公用了一次就直接起泡了！现在完全不敢再用了！哎…看来以后不能再京东买面膜了…,毛孔紧致黑炭面膜10片,,,,,
****u,,"<div class=""comment-star star1""></div>",服务态度差！都说不归自己管！推卸责任！说不影响使用请体谅！不影响使用就该坏么？包装跟外卖一样！真是头一次见到！太差太差太差！,,,2017-12-03 12:10,毛孔紧致黑炭面膜10片,,
L***然,,"<div class=""comment-star star1""></div>",上次朋友从韩国带回来的精华液很多，这个没什么精华，贴着有点痛，感觉是假货。,毛孔紧致黑炭面膜10片,,,,,
J***9,PLUS会员,"<div class=""comment-star star1""></div>","本想着促销活动购买面膜很划算，结果很失望，包装很low,盒子已经破损，面膜都掉了出来，袋子很脏，购物很失望",,,,毛孔紧致黑炭面膜,2019-04-15 21:49,
做***毛,,"<div class=""comment-star star1""></div>",感觉这个面膜是假的，跟以前买的完全不一样。这次包装也不一样还说升级过了。里面面膜纸那么硬，以前是软的。可以给零星吗,毛孔紧致黑炭面膜10片,2017-09-14 21:25,,,,
****4,,"<div class=""comment-star star1""></div>",买了四盒，刚用精华好少，一点也不好，联系卖家就东扯西扯的，物流是很快的，包装也可以，但是效果是真心不好。所以差评,毛孔紧致黑炭面膜,,,,,2018-12-29 21:10
****d,,"<div class=""comment-star star1""></div>",差评，差评！京东不管是客服还是电话售后根本就是不负责啊！东西有质量问题，要求售后处理，结果一直拖着，之后就不理我了！客服态度哪个恶劣啊，凶得不得了！我再也不会来京东了！京东上买东西真的维权太难了！京东生意做大了，我们这种小老百姓它根本不会理你的！维权很难的！这不是第一次这样了！以前商品有问题也是从家来没有处理好的！唉，认栽吧,毛孔紧致黑炭面膜10片,2016-09-26 16:23,,,,
****z,,"<div class=""comment-star star1""></div>",京东的东西再也不想买了，买了一个花洒18天了，还没有出库，说25号能到货，现在26号晚上了还是无货，这不是变相逼着我们退货么？本来想京东发货物流都快，没想到京东也有欺客时候,毛孔紧致黑炭面膜10片,2017-11-26 19:40,,,,
猪***o,PLUS会员,"<div class=""comment-star star1""></div>",收到货，本来想退货，外包装二维码扫出来是乱码，用起来品质不如以前，精华很少，面膜很粗糙。,毛孔紧致黑炭面膜,,,,,2019-06-17 17:20
****f,,"<div class=""comment-star star1""></div>",这个面膜是假的，很难用。用完了脸部特别的干燥！亲们一定要注意。,【清洁收缩毛孔】毛孔紧致黑面膜,2021-01-05 12:50,,,,
****h,PLUS会员,"<div class=""comment-star star1""></div>",，假货，我的这个和以前买的都不一样，客服不理人。真的别买。京东原来也卖假货，真的好失望。一点精华都没有，和水一样。大家千万别买,毛孔紧致黑炭面膜10片,2017-09-11 20:20,,,,
J***宝,PLUS会员,"<div class=""comment-star star1""></div>",先不说别的，我和客服反应说包装撕开了，客服给我来句，快递暴力分拣啥的，说的跟撕开的是正常现象一样，我就请问店家发货会不会用纸壳箱或者泡沫包裹以免挤压，自己发货包装没做到，就把责任转给快递，有意思么,,,,毛孔紧致黑炭面膜,2018-12-25 17:56,
****J,,"<div class=""comment-star star1""></div>",差评，开始没看清是棒子的拉扱货就拍下了，那些说液体很多的都是拖，或者是没用过其实品牌的贴，贴也很小脸大的用不了，总之就是拉扱，假货。死棒子，还不快把撒德拆了。,毛孔紧致黑炭面膜10片,2017-06-12 18:30,,,,
****m,PLUS会员,"<div class=""comment-star star1""></div>",一直觉得京东的东西不会有假，这次活动买了好几百的这个牌子面膜，可是跟我之前买的效果完全不一样，敷完面膜更本没那么的水润，没什么效果的。在不到这里面买面膜了，完全的假货,毛孔紧致黑炭面膜10片,2017-11-05 10:41,,,,
****0,,"<div class=""comment-star star1""></div>",这是我买京东以来第一次给差评，不说东西好不好，感觉就是欺骗消费者，打得618的活动，抬高价格来少价，一口气买了4盒，又帮同事买了4盒，货刚收到原价降了不说，实价也在降，搞不懂这么大的一个平台怎么就这么不靠谱！,,,,毛孔紧致黑炭面膜,2019-06-16 21:01,
****8,,"<div class=""comment-star star1""></div>",垃圾东西建议大家不要买一点反应都没有，留几十块钱买要买酒都能随便舒服，切记不要买,,,2022-01-24 14:34,【收缩毛孔】毛孔紧致黑面膜,,
****x,,"<div class=""comment-star star1""></div>",包装都做不好，不相信产品能有多好。用了果然让人失望，面膜很干，精华液根本都没多少,,,2020-07-29 12:07,【紧致肌肤】毛孔紧致黑面膜,,
****t,,"<div class=""comment-star star1""></div>",产品打开破损严重，还有开封过的痕迹，看起来不是快递问题，而是商家商品问题。与其他店购买的同类商品形成鲜明对比，感觉被坑了，以后不会再买了，因为信赖品质，所以才购买的，但是体验感差差差差！,,,2020-06-19 21:04,【紧致肌肤】毛孔紧致黑面膜,,
小***恋,,"<div class=""comment-star star1""></div>",这个又是封口被撕了，什么商品会是封口都被撕了的呢，还全新商品，骗鬼去吧。二手京东。,,,2020-11-04 12:14,【紧致肌肤】毛孔紧致黑面膜,,
星***8,,"<div class=""comment-star star1""></div>",买了这么多面膜头一次碰到这样的，这根本不是快递挤压的原因，很明显是二手货，连封口的胶带都是狗啃的参差不齐，脏兮兮的，大家都不傻，别拿二手货糊弄人，快递挤压变形和二手货是很明显的好吗？这样的东西谁还敢用？联系客服，客服说不归他管*，真不知道京东自营的为什么会有这样的二手商品，这样的客服存在……,,,2017-08-11 20:17,毛孔紧致黑炭面膜10片,,
****v,,"<div class=""comment-star star1""></div>",看到这样的货，你的心情能好吗，这包装有没有被换掉产品，真是不知道，所以我质疑产品质量是否事正品，京东也不过如此，太次了，而且包装太埋汰了，脏死了,,,2018-06-02 10:48,毛孔紧致黑炭面膜10片,,
冷***曦,,"<div class=""comment-star star1""></div>",这一款外包装让人很抓狂！收到的时候就是婆婆的，也像被拆封的样子！找了店铺客服，店铺客服说他们负责售前咨询，让我找京东售后客服！感觉找京东售后客服，特别不好处理，所以对这一款很不满意！毕竟没有人希望花同样的钱买到包装不好的产品。,,,,毛孔紧致黑炭面膜,2019-07-21 22:37,
u***7,,"<div class=""comment-star star1""></div>",上次购买的还可以所以又买了可这次的宝贝就有点假了看看店铺都是一家的可产品却差距很大好失望,【收缩毛孔】毛孔紧致黑面膜,2021-09-04 08:45,,,,
计***芬,,"<div class=""comment-star star1""></div>",第一次在京东给差评???很生气，大家买的时候一定要看好了啊???明明是159有三盒面膜，我买了2盒要246有2盒打6折的，我也没有打折当时我一时激动，以为246买的是3盒，后来才发现是2盒我就找客服呀，一般这种情况客服会很耐心处理的，好家伙，找了半天给我链接，一无所获，折真的是买出的东西就不管了大家一定要看好呀，不要像我一样,,,,毛孔紧致黑炭面膜,2019-08-12 19:43,
