用户名,会员,星级,评论,采集时间,类型1,类型2,评论时间1,评论时间2,评论时间3
通***笑,,"<div class=""comment-star star3""></div>",盒子的条码和面膜贴的条码不一致，包装盒是拆过得，买了三盒两盒假的，真是给京东**了以后不买韩国的化妆品,56:50.2,毛孔紧致黑炭面膜,,,,2018/11/14 5:41
****0,,"<div class=""comment-star star3""></div>",什么情况，准备评价看到其他同款才60，我128买的？是我买贵了，还是便宜的是假的？也差太多了吧？一直觉得京东靠谱，看来都一样！,56:50.2,毛孔紧致黑炭面膜10片,,2017/4/3 22:26,,
****c,,"<div class=""comment-star star3""></div>",京东快递现在越来越垃圾了，无语,56:50.4,,【收缩毛孔】毛孔紧致黑面膜,,2021/6/21 10:46,
k***s,,"<div class=""comment-star star3""></div>",不知道真假，买了三种，扫描条码，有的显示正品，有的显示来自韩国，估计掺和卖的，失望,56:50.4,毛孔紧致黑炭面膜,,,,2018/10/26 14:10
C***遍,,"<div class=""comment-star star2""></div>",这个收到后才发现是升级版，包装不同，敷了之后比老版的差远了。盒子看着特假象，这已经是回购的第三次，今天之后不会再回购了。,56:50.5,,毛孔紧致黑炭面膜10片,,2017/11/12 21:02,
****d,PLUS会员,"<div class=""comment-star star3""></div>",面膜贴的质量很一般，薄厚不一，鼻子的部分太短了物流很快,56:50.6,,毛孔紧致黑炭面膜10片,,2018/8/2 23:17,
****e,,"<div class=""comment-star star2""></div>",买回来，打开一看，像是2手一样，皱巴巴的，跟第一次买的，差别太大了。这次还买了2盒，太失望了。,56:50.7,,毛孔紧致黑炭面膜10片,,2018/9/17 23:17,
我***r,PLUS会员,"<div class=""comment-star star2""></div>",包装实在是简陋的不能再简陋，很差劲，没见过这么垃圾的京东快递包装，真是颠覆我的认知,56:50.8,毛孔紧致黑炭面膜,,,,2018/11/14 10:59
展***卓,,"<div class=""comment-star star2""></div>",包装也太随便了盒子都变形破了精华也不多不推荐购买唯一欣慰的是可以扫到码,56:51.2,,毛孔紧致黑炭面膜10片,,2016/8/25 21:32,
****w,,"<div class=""comment-star star3""></div>",怎么说呢，用这也没觉得不好，但是一看就是假的，跟正品比薄了很多反正不会再买了,56:51.3,毛孔紧致黑炭面膜10片,,2016/11/13 21:29,,
u***i,,"<div class=""comment-star star3""></div>",感觉很一般，看着评价买的，真不知道那些怎么来的，像水一样,56:51.3,毛孔紧致黑炭面膜,,,,2018/11/21 7:49
****3,,"<div class=""comment-star star3""></div>",贴合效果：太小，不够脸，但是平时用的够，这个实在是太小了！,56:51.4,毛孔紧致黑炭面膜,,,,2019/10/22 13:07
****b,,"<div class=""comment-star star2""></div>",这包装也太差了跟打开过得一样比几十块钱的包装还差心情很糟糕不知道用着怎么样,56:51.5,,毛孔紧致黑炭面膜10片,,2017/11/20 21:41,
d***n,,"<div class=""comment-star star2""></div>",我感觉自己买的是假货、贴完面膜之后皮肤还是很油、不起作用,56:51.6,毛孔紧致黑炭面膜10片,,2017/11/21 13:51,,
枫***丶,PLUS会员,"<div class=""comment-star star2""></div>",第二次购买的明显比第一次薄了很多，而且效果差了不少。不知道是故意批次质量下降还是品控问题。,56:51.6,毛孔紧致黑炭面膜10片,,2016/10/30 7:59,,
兜***_,,"<div class=""comment-star star3""></div>",买了两盒，这盒包装已经坏了，太糊弄人了吧。而且，不是快递包装，是装面膜的盒子，所以，买的人，请三思,56:51.7,毛孔紧致黑炭面膜10片,,2018/5/18 8:26,,
k***9,PLUS会员,"<div class=""comment-star star2""></div>",这次发货非常不满意，京东自营太随意了，来货破损，虽然不影响使用，但是送人没法送了,56:51.7,,毛孔紧致黑炭面膜10片,,2017/11/13 20:42,
小***邓,PLUS会员,"<div class=""comment-star star3""></div>",好不好用先不说，这包装也太草率了吧。面膜到了手里盒子被挤成什么样了，难道这价格不值这包装？,56:51.8,,毛孔紧致黑炭面膜10片,,2017/8/9 17:31,
m***c,,"<div class=""comment-star star3""></div>",包装太差了吧，就只用一个袋子装着，到货的时候盒子都被压坏了，面膜全部出来了，不开心,56:52.4,毛孔紧致黑炭面膜10片,,2018/8/31 12:52,,
t***威,,"<div class=""comment-star star2""></div>",包装真没谁了?虽然没试过效果.看了包装第一印象就不想用了?起码封个盒子膜大体一点啊.还好不是送人的.不知道还真以为是二手的.,56:52.4,,【紧致肌肤】毛孔紧致黑面膜,,2020/8/26 16:42,
u***u,PLUS会员,"<div class=""comment-star star3""></div>",还没用，但是包装太差，面膜盒不知道被人撕开了还是压坏了,56:52.5,毛孔紧致黑炭面膜,,,,2019/1/1 9:03
李***1,,"<div class=""comment-star star2""></div>",京东是要倒闭了么，舍不得用一个一个盒子装。就一个油纸袋装着，一打开感觉不如路边摊。简直了?,56:52.6,,毛孔紧致黑炭面膜,,,
****k,,"<div class=""comment-star star2""></div>",包装不知道是为谁拼过命，打开就是这样子，很有可能是别人退回来的货，包装的都不怎么样，劝你们慎重,56:52.6,,毛孔紧致黑炭面膜,,,
蕾***9,PLUS会员,"<div class=""comment-star star2""></div>",还没用，效果先不说，拆开快递一个盒子看着很久，一个明显被人拆过,56:52.7,,【紧致肌肤】毛孔紧致黑面膜,,2020/6/13 15:07,
f***3,PLUS会员,"<div class=""comment-star star2""></div>",第一次买皮肤紧致的，拿到后就感觉是拆开过，包装一点都不好，我都不敢用了,56:52.8,,【紧致肌肤】毛孔紧致黑面膜,,2020/8/23 18:56,
S***n,,"<div class=""comment-star star2""></div>",包装盒烂了，下了两次单，都烂了。纠其原因无非是快递员用袋子装着送货，压一下就烂。面膜虽无损，但真的不重视包装，干嘛不直接拆了卖散装呢？！,56:52.9,毛孔紧致黑炭面膜10片,,2016/8/24 8:36,,
T***b,,"<div class=""comment-star star2""></div>",第一次遇到这种情况，这面膜剪得也太不理想,56:53.0,,【收缩毛孔】毛孔紧致黑面膜,,2021/7/1 9:40,
风***痕,PLUS会员,"<div class=""comment-star star3""></div>",面膜你们也不能拿个袋子直接装来吧？不知道化妆品都得用箱子吗？看看摔成什么样了？京东这么玩吗？,56:53.1,,毛孔紧致黑炭面膜,,,
唔***吖,,"<div class=""comment-star star3""></div>",用了没过敏，但是盒子是打开的没有封。怀疑换了面膜，比如说你买两盒减免100。一盒是真的，另一个必定是打开过的至于打开过没封的那盒是真是假就不知道了。,56:53.7,【紧致细腻】毛孔紧致黑面膜,,,,2020/2/20 17:21
W***4,,"<div class=""comment-star star2""></div>",用着怎么样不知道！第一次收到时候里面包装全坏了！重新给换货一盒10个但是连盒子封口贴都没有！很怀疑进口东西就这样么？,56:53.8,【紧致细腻】毛孔紧致黑面膜,,,,2020/3/24 8:16
****i,,"<div class=""comment-star star3""></div>",还没用，但是面膜的盒子都碎了，面膜都撒出来了，包装实属差劲,56:53.8,【紧致肌肤】毛孔紧致黑面膜,,2020/8/21 16:43,,
我***水,PLUS会员,"<div class=""comment-star star3""></div>",真的一般，敷这周面膜脸非常冰，不建议购买,56:53.9,【收缩毛孔】毛孔紧致黑面膜,,2021/11/25 15:49,,
****a,PLUS会员,"<div class=""comment-star star3""></div>",真是一分钱一分货，以后还是买点贵的吧，这个精华液越来越少，而且跟水一样,56:53.9,毛孔紧致黑炭面膜,,,,2019/6/18 21:19
*****,,"<div class=""comment-star star2""></div>",京东买了这么多次东西，今天第一次给这么糟糕的评价，袋子拆开面膜是压扁的，盒子是打开的，就算是运输不当，外面连层膜都没有，一看就是别人打开过,56:54.0,,毛孔紧致黑炭面膜10片,,2016/8/25 21:52,
熊***i,,"<div class=""comment-star star3""></div>",亲我想问这个包装是认真的吗6.9的蚊香都能用个纸盒子包着这个是个什么鬼,56:54.1,,毛孔紧致黑炭面膜10片,,2018/7/9 15:03,
啊***9,,"<div class=""comment-star star3""></div>",一般般，没有特别的功效，很普通的面膜,56:54.2,【收缩毛孔】毛孔紧致黑面膜,,2021/8/4 16:43,,
c***s,,"<div class=""comment-star star3""></div>",批评一下快递，送我其他货的时候，我问了问这个，被告知货太多装不下，理解他的工作不易，我让快递第二天再送。却不料货没送到却被变为已经送货的状态了。可能是京东对他们的考核要求吧，但是于我却是造假，不能接受。,56:54.2,毛孔紧致黑炭面膜10片,,2016/12/25 11:57,,
青***青,,"<div class=""comment-star star3""></div>",送人的，效果怎么样也不太清楚，但是我要吐槽一下物流。送的快没毛病是吧，可我选择了9号配送为什么8号就配送了？我问客服客服居然跟我说那你可以第二天再取？？？我选时间段的意义何在,56:54.3,毛孔紧致黑炭面膜,,,,2019/10/9 18:53
没***性,,"<div class=""comment-star star3""></div>",刚收到就降价啦，宝宝很不开心，买了好几种，还没有用，等用了在追评，蓝色包装补水的用着有点粗糙,56:54.8,,【紧致肌肤】毛孔紧致黑面膜,,2020/11/15 17:17,
D***5,,"<div class=""comment-star star2""></div>",用了两次了，说实话真不怎么样，还没我*钱买的面膜补水呢，真不值这个价，用完之后感觉没什么效果。,56:54.8,,毛孔紧致黑炭面膜10片,,2017/8/10 20:57,
****j,,"<div class=""comment-star star2""></div>",超级差。挂不住水，精华液直接流下来啦！,56:54.9,【收缩毛孔】毛孔紧致黑面膜,,2021/11/2 20:24,,
u***1,,"<div class=""comment-star star3""></div>",不知道为什么面膜盒子全是打开的。盒子也很褶皱心里很不舒服,56:55.0,,【紧致肌肤】毛孔紧致黑面膜,,2020/8/25 19:12,
吴***溪,,"<div class=""comment-star star2""></div>",今天收货后发现现在159三盒为毛我7号买的156两盒？？？找了客服说不在报价内？！我就呵呵了说着说着不理人了……对JD失望,56:55.1,【紧致细腻】毛孔紧致黑面膜,,,,2020/3/9 18:19
一***盾,PLUS会员,"<div class=""comment-star star3""></div>",搞活动一次买了三个，每个都试试，不过就该拿到手的包装来说，给不了高评分，包装背压变形不说，封口的胶贴很不平整，感觉像是二手货，很不满意。,56:55.2,,毛孔紧致黑炭面膜10片,,2018/3/2 18:58,
****6,,"<div class=""comment-star star3""></div>",打开包装，发现已经被打开过了，套装勿拆标签都已经被拆了，盒子倒是韩国标语，既然已经被打开过了，就不知道里面的真伪了......,56:55.2,毛孔紧致黑炭面膜10片,,2017/12/15 21:08,,
****0,,"<div class=""comment-star star3""></div>",不知道这个是真的还是假的，之前用的面膜纸没有这么厚，这个太厚了，乎脸，包装还被压坏了,56:55.3,毛孔紧致黑炭面膜10片,,2018/6/23 21:40,,
梦***l,,"<div class=""comment-star star3""></div>",第一次用这种面膜，不知道是因为是假的还是这种面膜就这样，太小了，我这么小的脸都敷不全，鼻子也不全，不多说了，大家看图吧,56:55.5,,毛孔紧致黑炭面膜10片,,2018/5/28 20:47,
小***丶,,"<div class=""comment-star star2""></div>",不知道是真是假。反正用完没有任何效果，感觉精华也没有吸收，很腻，不舒服,56:55.6,,毛孔紧致黑炭面膜10片,,2016/9/27 10:11,
****8,PLUS会员,"<div class=""comment-star star3""></div>",这次很明显盒子是被打开过的，上面的透明粘贴被撕开过，而且有指甲印和指纹。本人表示很费解,56:56.0,【紧致细腻】毛孔紧致黑面膜,,,,2019/12/23 23:32
****l,,"<div class=""comment-star star3""></div>",同城发货，第二天就收到了，不得不说这个包装太差了，盒子都变形了。,56:56.0,【收缩毛孔】毛孔紧致黑面膜,,2021/11/28 15:18,,
啦***头,PLUS会员,"<div class=""comment-star star2""></div>",最近京东不知道怎么了，配送越来越慢了……正常下午配送时间3-7点，晚上八点都没来，奇怪的是显示配送的人员还不知道快递在哪，好不容易送来了，包装还是破的……以前从来不会出现这样问题……,56:56.1,,毛孔紧致黑炭面膜10片,,2018/6/14 15:09,
****Q,,"<div class=""comment-star star3""></div>",怀疑是假的。非常容易撕扯，眼眶这里大的恨不得拉到太阳穴。并且客服说了，不支持防伪查询,56:56.2,【紧致肌肤】毛孔紧致黑面膜,,2020/8/30 23:18,,
z***8,,"<div class=""comment-star star3""></div>",一点也不好和上次在全球购里买的不太一样里面的精华液太少了纸也很薄感觉有点像假货哦,56:56.2,毛孔紧致黑炭面膜,,,,2019/4/8 20:44
火***店,,"<div class=""comment-star star2""></div>",第一眼看见这没有一个中文说明而且非常廉价的包装我就想退货，想想退货挺麻烦还费钱就将就用吧，面膜有点偏小，鼻子和眼睛开口偏大。反正不会再买了。,56:56.3,【紧致细腻】毛孔紧致黑面膜,,,,2020/5/6 0:23
迷***猪,,"<div class=""comment-star star3""></div>",买了四盒面膜，有三盒都是打开的，只有一盒没打开，给人的感觉很不舒服，都不像真的，好像随便装在盒子里的。,56:56.4,,【紧致肌肤】毛孔紧致黑面膜,,2020/8/24 22:21,
u***w,,"<div class=""comment-star star2""></div>",我觉得很一般。这款没有多少水分。和补水比起来，差远了。。。。。当时用了一贴之后特别想退掉，但是嫌麻烦。。。。。。,56:56.5,毛孔紧致黑炭面膜10片,,2016/12/26 17:19,,
u***k,,"<div class=""comment-star star2""></div>",面膜都不能把脸部敷满。。面膜太小。效果不好。材质不好。一股怪气味,56:56.6,,毛孔紧致黑炭面膜10片,,2017/9/14 13:12,
M***苒,PLUS会员,"<div class=""comment-star star3""></div>",贴合效果：不服贴产品质感：极少的原液，连面膜都没有泡透补水效果：没有原液那里补水，太差了,56:56.7,【紧致肌肤】毛孔紧致黑面膜,,2020/11/4 7:23,,
u***6,,"<div class=""comment-star star2""></div>",说真的，面膜是不是正品不知道，我只知道面膜里的乳液太少了，刚收到货摸一下袋子就知道没什么乳液，还想退货呢，嫌麻烦就没退，当天晚上就用了，一张面膜纸拿出来，袋子里基本没有精华液了，挤都挤不出一点，没有在全球购买的好，在全球购买了一次，乳液多的很，跟这个完全不同，更不明白为什么包装盒后面写的是广州地址,56:57.1,毛孔紧致黑炭面膜10片,,2017/6/15 19:23,,
****p,,"<div class=""comment-star star2""></div>",有良心不，是真货不，用了两张了，居然像卡粉一样，太差劲了，包装里面的面膜也是缺头缺尾，脸越用越干还起皮，***,56:57.2,毛孔紧致黑炭面膜,,,,2019/1/26 21:41
