用户名,会员,星级,评论,类型1,评论时间1,类型2,评论时间2,采集时间,评论时间3
K***3,,"<div class=""comment-star star5""></div>",包装挺好的，用完后脸也很润，不错，用了几片，有没有白就不是很明显。,,,美白黑炭面膜,,11:29.8,
l***儿,PLUS会员,"<div class=""comment-star star5""></div>",一只买的都是美迪惠尔的面膜。这是搞活动，又买了四盒。补水效果还不错。剃头的很好。使用超我觉得很补水。我是敏感肌，买了这个，觉得还可以。这是搞活动力度也挺大。男士和打四折。所以很值得购买。有需要可以购买。,,,【补水提亮】美白保湿黑面膜,2020/11/12 10:50,11:29.9,
野***晶,PLUS会员,"<div class=""comment-star star5""></div>",黑色的还没用，用了蓝色的，不过蓝色的很好用很补水，我相信黑色也不会让我失望哦哈哈哈,,,美白黑炭面膜,,11:29.9,
门***门,,"<div class=""comment-star star5""></div>",精华很多，贴完后水水嫩嫩的，美白提亮效果不错！,,,【补水提亮】美白保湿黑面膜,2020/11/1 15:53,11:30.0,
****c,PLUS会员,"<div class=""comment-star star5""></div>",快递超级快到货就迫不及待用了一个效果挺明显不知道长期用怎么样好用再来追评,,,,,11:30.0,
****1,PLUS会员,"<div class=""comment-star star5""></div>",使用感受：质量好面膜很厚敷完滑滑的水水的嫩嫩的贴合效果：和脸型很匹配适合肤质：感觉混合肤质的自己用着很好好像变白了赶上双十一果断下单四盒多备些和妈妈一起用好的话继续回购买东西认证京东又好又快,,,【焕白因子】美白保湿黑炭面膜,,11:30.2,
方***胜,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：冰冰凉使用感受：舒服适合肤质：任何补水效果：很好的,,,,,11:30.3,
宁***y,,"<div class=""comment-star star5""></div>",用着挺好，和老公两人隔天贴一次，之前用曼秀雷敦肌研严重过敏，好了以后用这个什么事都没有，很开心，希望多些活动，请忽略我老公的丑,,,美白黑炭面膜,,11:30.3,
****v,PLUS会员,"<div class=""comment-star star5""></div>",面膜很服帖，精华液也很充足。敷十五分钟脸也不会感觉到干。第二天起床皮肤很水润。,,,美白黑炭面膜,,11:30.4,
****z,,"<div class=""comment-star star5""></div>",黑面膜特别好用，而且自然香味，我都后悔了没仔细看，早知道拍三盒了,,,,,11:30.4,
y***o,PLUS会员,"<div class=""comment-star star5""></div>",满分好评，产品质感还是挺好的，使用起来感觉也不错，本人是混合肤质，还是适合的，补水效果不错，京东物流很好，速度很快，这个是618买的，评价有点晚了，以后还会回购的。看最近也在搞活动，感觉搞活动的时候还是蛮划算的。,,,【补水提亮】美白保湿黑面膜,2020/7/19 22:43,11:30.5,
****e,,"<div class=""comment-star star5""></div>",这个牌子的面膜经常用的，这款黑色的第一次用，感觉还是很不错的，比较满意，主要个人感觉，还是比较保湿，适合本人。五颗星哦！,,,美白黑炭面膜,,11:30.6,
父***贝,PLUS会员,"<div class=""comment-star star5""></div>",买面膜，只在京东，有保障送货还快，最主要的就是经常有满减活动，这个牌子的禾5元钱一片性价比真心很高了，第一次用这个型号，老婆说要不时的换换用，用过之后再追加评价。,,,美白黑炭面膜,,11:30.6,
h***4,PLUS会员,"<div class=""comment-star star5""></div>",已经不止一次来买了，不想再说了，挺好的面膜，特别棒，补水，滋润皮肤，要连着用，我就是这样感觉皮肤很光滑细嫩,,,美白黑炭面膜,,11:30.7,
h***娜,,"<div class=""comment-star star5""></div>",黑色面膜水分很足，贴着很舒服。包装很好，撕开很容易拿取。用后皮肤很白很亮，刚开始使用，还没看到收缩毛孔效果，补水效果很好。先涂一层睡眠面膜在敷这个面膜，效果加倍！,,,【美白提亮焕肤】美白保湿黑面膜,2021/1/6 11:23,11:30.7,
****z,PLUS会员,"<div class=""comment-star star5""></div>",真的太喜欢这款面膜了，真的很好用，这款面膜是我用过所有面膜最好用的一款，真的非常推荐！！巨好用！,,,,,11:31.0,
j***n,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔大品牌，老婆一直在使用，产品质感非常不错，使用后舒适自然，非常适合易干的肤质，补水效果非常棒，面膜的贴合度也非常紧密，活动价格给力，点赞?,,,【提亮焕肤】美白保湿黑面膜,2021/6/23 14:01,11:31.0,
学***悦,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：超级服帖使用感受：补水，还有美白效果，喜欢适合肤质：任何肤质补水效果：超级好,,,【焕白因子】美白保湿黑面膜,,11:31.1,
N***y,PLUS会员,"<div class=""comment-star star5""></div>",用了两次了，感觉很好，有效果，皮肤滑滑的，美白效果还需要继续体验。,,,美白黑炭面膜10片,2018/7/4 23:32,11:31.1,
u***m,,"<div class=""comment-star star5""></div>",今天早上下单，下午就到了快递很快，刚用两片、贴上去脸部很凉，不油脸了，很干净变白的样子。,,,美白黑炭面膜10片,2018/8/3 22:20,11:31.2,
****e,PLUS会员,"<div class=""comment-star star5""></div>",这款黑色的比较温和～一般用完会比较舒适～我每个月都会有一段时间持续用一下～我的皮肤比较敏感，用别的产品用不好就得过敏～但用这款非常舒服所以我一直持续回购。重要的是价格也合理～所以需要的可以购买。京东品质值得信赖,,,【补水提亮】美白保湿黑面膜,2020/11/28 14:05,11:31.2,
****6,,"<div class=""comment-star star5""></div>",贴合效果：面膜的贴合效果非常好，而且精华特别多，也很好吸收，用完皮肤水水的。其他特色：这次是活动买的，一次买了三盒，能用一段时间了，活动力度也很大。补水效果：这款面膜的补水效果是非常好的，贴合效果超级好。使用感受：超级喜欢的一款面膜，也是一直再回购的一款，使用完效果也非常好。,,,【焕白因子】美白保湿黑面膜,,11:31.2,
u***f,PLUS会员,"<div class=""comment-star star5""></div>",这个面膜挺好用的，是黑色的膜布很服帖，活动期间购买价格很优惠，用完还会再来回购的！,,,美白黑炭面膜,,11:31.3,
小***君,,"<div class=""comment-star star5""></div>",一直在用美迪惠尔，下面这二款面膜都是常用的（胶原蛋白面膜+美白黑炭面膜）是真的好。趁这次优惠活动又买了四盒，下面这款营养修护面膜是第一次买。胶原蛋白面膜超补水，美白黑炭面膜超美白，维生素面膜也用了，非常水润。最开始接触美迪惠尔的时候用的水润保湿那款面膜（蓝色的），个人感觉不如这几款好用哦。,,,美白黑炭面膜10片,2018/7/28 12:27,11:31.3,
z***l,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：柔软纤薄使用感受：保湿舒适适合肤质：任何肤质补水效果：很湿润贴合效果：精密贴合,,,【焕白因子】美白保湿黑面膜,,11:31.4,
真***爱,PLUS会员,"<div class=""comment-star star5""></div>",货到很快包装也很好应该是正品这一盒还没有开始用用的另一种保湿的蓝色宝石上脸很舒服正在用所以还不知用之后的效果但是很水润不刺激,,,美白黑炭面膜,,11:31.6,
G***n,PLUS会员,"<div class=""comment-star star5""></div>",一次性买了好多面膜，各种款式都尝试下，现在冬天了，补水很重要，这个面膜恰好可以起到补水的作用。几款一起买的话非常划算，希望商家可以多做活动，让利消费者。,,,【提亮焕肤】美白保湿黑面膜,2021/10/8 19:58,11:31.7,
季***祺,PLUS会员,"<div class=""comment-star star5""></div>",一直用的都是补水面膜嗯，这次看有有黑色的补水美白面膜，买了尝试一下，知道他家的面膜补水效果很好的美白效果还不清楚，期待有好的惊喜。,,,【焕白因子】美白保湿黑炭面膜,,11:31.7,
u***h,PLUS会员,"<div class=""comment-star star5""></div>",在全球购自营还有这里都有买过不知道真@我觉得这里的比较好使全球购的质量感觉稍显粗躁,,,美白黑炭面膜10片,2018/9/11 12:21,11:31.8,
****t,,"<div class=""comment-star star5""></div>",正好京东搞活动，买了三盒，自己留一个，给婆婆一盒，妈妈一盒，都挺高兴的，婆婆用了一张这个美白的，说白不白暂时看不出来，至少很湿润，皮肤用完水嫩的多，她说多用几次估计真有效果，我说至少皮肤会水润很多，当时物流是第二天就到了。,,,美白黑炭面膜,,11:31.8,
****x,,"<div class=""comment-star star5""></div>",已经多次购买这款黑面膜，很好用，面膜很薄，和面部完美贴合，精华液很多，多的可以用来搽手，补水效果不错，第二天早上脸上都润润的，还有一股淡淡的香味,,,,,11:31.9,
****i,PLUS会员,"<div class=""comment-star star5""></div>",一直用这个品牌的面膜，补水效果超级棒这次趁618又囤了一波货，够用一段时间了,,,【补水提亮】美白保湿黑面膜,2020/6/19 21:36,11:31.9,
****h,PLUS会员,"<div class=""comment-star star5""></div>",超补水，很好用，一直用这个，就是补水的隔两天用一次，皮肤不干燥,,,【焕白因子】美白保湿黑面膜,,11:32.0,
u***p,,"<div class=""comment-star star5""></div>",敷到脸上感觉水嫩嫩的，而且精华液特别多，我敷一次又给妈妈敷了一次，保湿效果很不错的说，卖家给的小礼物也很实用呢，头上戴的就是给的发圈，真的是很薄很水嫩，喜欢的朋友可以放心购买了，我皮肤还很容易过敏的，用了这个很舒服，零负担。,,,美白黑炭面膜10片,2018/5/28 20:08,11:32.0,
心***有,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔美白保湿黑面膜极速补水杠杠哒特别经典的一款补水黑面膜用了好几年一直在用比在实体店便宜很多而且双十二还超级优惠,【提亮焕肤】美白保湿黑面膜,2021/12/12 15:36,,,11:32.1,
****b,,"<div class=""comment-star star5""></div>",这款面膜超级好，超保湿美白服贴还带有淡淡的香，以后就在这家店买了。,,,【补水提亮】美白保湿黑面膜,2020/9/19 21:25,11:32.3,
哈***6,,"<div class=""comment-star star5""></div>",开始是给妈妈买的，妈妈用完之后主动要求回购，这款面膜很滋润，面膜纸也贴合脸部，基本上是适用于各种脸型，面膜布也不是那种廉价布，不易变形，基本上我家会买好几盒囤着，促销的时候价格非常优惠，推荐，好评！！！,,,【补水提亮】美白保湿黑面膜,2020/6/18 19:33,11:32.4,
****e,,"<div class=""comment-star star5""></div>",第二次购买了，超级喜欢这一款，夏天用很清爽，美白效果满分。晚上敷，第二天皮肤有光泽，嫩嫩的，趁着有活动，又囤了三盒，遇到适合自己的面膜会持续关注，继续用下去，配合小白瓶用，希望可以淡斑哦~我相信坚持就一定会有效果的,,,美白黑炭面膜,,11:32.4,
沫***芯,PLUS会员,"<div class=""comment-star star5""></div>",618买的，价格很实惠，用完才来评价的，面膜补水效果好，有收缩毛孔的作用,,,美白黑炭面膜,,11:32.5,
樱***s,,"<div class=""comment-star star5""></div>",这款面膜超级补水，第二次购买这款面膜，补水保湿特别好，淡淡的味道，会回购！,,,【焕白因子】美白保湿黑面膜,,11:32.5,
A***媛,,"<div class=""comment-star star5""></div>",昨天收到货的，已经用了一片，很喜欢，滑滑的，味道也很好闻，总之就是好喜欢，补水效果很棒，美白的话大概得坚持使用，为了变美也是可以坚持的??这次活动也是很划算，买了四大盒,,,【补水提亮】美白保湿黑面膜,2020/11/5 20:52,11:32.6,
****d,PLUS会员,"<div class=""comment-star star5""></div>",感谢京东感谢京东的各种优惠活动政策让我们老百姓的生活方式越来越便利优惠活动越来越好购物方法越来越多！看网上的网友评论这款很好就买个试试之前试过了一盒感觉挺不错的这又囤了4盒用了一个感觉比以前的香,,,【美白提亮焕肤】美白保湿黑面膜,2021/1/2 23:17,11:32.6,
权***1,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：产品质量没得说了一直在用这个牌子使用感受：一直在用更新换代好几个种类都尝试过都非常好用适合肤质：秋天皮肤干燥用这个很管用补水效果：补水效果很好值得购买,,,【补水提亮】美白保湿黑面膜,2020/11/2 6:56,11:32.6,
