用户名,会员,星级,评论,类型1,类型2,评论时间1,评论时间2,采集时间,评论时间3
****3,PLUS会员,"<div class=""comment-star star5""></div>",这个系列第一次用，非常容易吸收，而且不油腻，吸收之后皮肤马上就会水润清爽,,,,,2022-04-24 11:27:27.176,
蘑***取,PLUS会员,"<div class=""comment-star star5""></div>",一直用这个祛痘不错，红肿的痘痘，连敷三天效果很明显，我之前闭口，痘痘，脸颊下巴额头大大小小十几个，现在基本平了，建议和胶原蛋白的搭配用，面膜纸特别服帖，最好建议敷15-20分钟，不要太久………这次不拍照啦，嘿嘿,,,,,2022-04-24 11:27:27.231,
k***2,PLUS会员,"<div class=""comment-star star5""></div>",补水效果：一直在用他们家面膜几年了，感觉挺好用的，面膜质地非常柔软，很轻薄，味道也很舒服，而且这次优惠力度也挺大，平时都是一百多一盒，特别奈斯，要不是家里还屯着很多，我肯定再买几盒，喜欢的小哥哥小姐姐们可以入手哦，,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:27.290,
张***9,PLUS会员,"<div class=""comment-star star5""></div>",之前对美迪惠尔的面膜没有一点好印象，9月出差的时候天天加班，皮肤状态特别差，后面同事给了我一片，敷了一次觉得超级舒服，首先说面膜纸很薄，非常服帖！！！贴在脸上非常舒服。补水的效果超级好，敷完觉得像皮肤喝了水。我是干皮敏感肌，非常害怕过敏，这个面膜真的很合适，所以连夜下单了3盒。这个是其中之一，抱着想要尝试的态度，买了。茶树能够维稳，目前还没有见到很明显的效果，但使用过程确认不错。后续再追加效果，哈哈哈,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:27.733,
****n,PLUS会员,"<div class=""comment-star star5""></div>",很好用，一直用这个面膜，精华很多啊，满满的全是精华液。晚上睡前敷，早上起床皮肤很好，确实不错，绿茶的有点淡淡的香味，对于油性皮肤感觉很清爽。关键是活动的时候价格也很美丽哦^_^,,茶树面膜10片,,2018-05-17 11:22,2022-04-24 11:27:27.802,
L***x,PLUS会员,"<div class=""comment-star star5""></div>",适合肤质：不挑肤质其他特色：有痘痘美眉很值得购买使用感受：很清爽，镇静效果不错补水效果：很好，精华很多不会油腻贴合效果：刚好，产品质感：很清透,,,,,2022-04-24 11:27:27.848,
慧***寿,,"<div class=""comment-star star5""></div>",面膜很好用，保湿补水，去油控痘。敷完再抹一层保湿霜，效果超好。第二天起来感觉皮肤很舒服，很润滑。值得购买，会回购。,,,,,2022-04-24 11:27:27.898,
y***o,,"<div class=""comment-star star5""></div>",产品质感：拿在手上很有分量使用感受：敷在脸上很舒服，凉凉的，可以闻到一股药的味道适合肤质：任何肤质补水效果：补水倒是没有怎么感觉到，祛痘的效果也不是很明显，可能要敷多几次吧，毕竟这种东西的效果要“温水煮青蛙”哈哈哈贴合效果：还是蛮贴合皮肤的,,,,,2022-04-24 11:27:27.938,
****1,,"<div class=""comment-star star5""></div>",老顾客了补水杠杠的冬天到了很适合的一款补水面膜,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:27.976,
小***H,PLUS会员,"<div class=""comment-star star5""></div>",这款产品是朋友推荐我买的，说补水效果很好，所以我就趁做活动的时候买了四盒，其中这个祛痘的产品我用着还可以，质感十足，使用起来不腻水分正好，适合多种皮肤使用，补水效果非常好，贴合脸部轮廓清晰，用起来很好哦,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:28.013,
****f,PLUS会员,"<div class=""comment-star star5""></div>",买了三盒不同款式的，目前用了这一款，感觉还不错，我皮肤比较油，这个对控油很有效果。产品质感：不错，很高级的样子全新未拆封。使用感受：脸上很舒服，没有什么不良反应。适合肤质：对于我这种油性皮肤来说，挺适合我的。补水效果：补水效果很好，用完以后皮肤水嫩嫩的。贴合效果：我脸小了一点哈哈其他特色：不错，会回购的。,,【镇定肌肤】茶树面膜,,2020-07-13 09:44,2022-04-24 11:27:28.057,
o***o,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：摸起来很舒服，蛮好的，看起来包装也很漂亮。使用感受：老婆用起来感觉也还行，没有什么不良反应。适合肤质：我和我老婆用都可以，感觉两人肤质都适合，没有不舒适的感觉，而且使用后感觉很好。补水效果：使用完，脸上很舒服，感觉水分十足。总体来说值得推荐。,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:28.095,
L***i,PLUS会员,"<div class=""comment-star star5""></div>",补水效果：很棒的补水效果哦！贴合效果：很贴肤，很舒服哦。使用感受：敷完后皮肤滑滑的，很舒服哦！适合肤质：适合一切皮肤吧。不挑剔人吧！产品质感：很薄，摸着很舒服哦。其他特色：里面的精华很多，敷完脸可以把手手擦一下，很棒！多次购买了！,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:28.151,
六***嘻,,"<div class=""comment-star star5""></div>",超级好而且价格便宜搞活动买的很满意！而且原来就用这个牌子的，用习惯了。,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:28.551,
B***3,PLUS会员,"<div class=""comment-star star5""></div>",面膜打开有淡淡的茶树清香，里面精华液含量适中，贴在脸上也非常合适，闺女很喜欢。,,,,,2022-04-24 11:27:28.601,
小***眸,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔的这款茶面膜之前用过几次，还不错，我是大油皮，容易长痘，用这款面膜觉得还行，这次再买盒用用！今天上午下单的，下午就送到了，京东物流很给力，配送员服务态度也很好，满意啦！,,茶树面膜10片,,2018-06-29 22:34,2022-04-24 11:27:28.659,
u***q,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：根据推荐买的想试一试使用感受：个人认为很好用补水效果：补水效果可以贴合效果：非常贴合肌肤其他特色：很好,,【调理水油平衡】茶树面膜,,2021-01-22 19:03,2022-04-24 11:27:28.713,
l***6,,"<div class=""comment-star star5""></div>",昨天到的，当天就用了，买了茶树为了舒缓祛痘，这几天长经前痘，急需，这款面膜纸很薄透，精华液较多，可以芦荟胶大地敷，我直接敷，因为袋子里的精华可以再挤出来擦在鼻子下面和额头，防止敷了一会儿干，反正挺好的！,,茶树面膜10片,,,2022-04-24 11:27:28.776,
y***g,PLUS会员,"<div class=""comment-star star5""></div>",回購了無數次，第一次用是在韓國屈臣氏買的，韓國比起廣東冷很多，這個也是完全沒有問題，第二天起來皮膚很柔軟不會乾和停止了脫皮，有暗瘡的時候用還可以有真正的效果，這是第二次在京东上回購了，效果一樣好，會一直支持。,,,,,2022-04-24 11:27:28.832,
哈***h,PLUS会员,"<div class=""comment-star star5""></div>",多次购买，价格美丽。很棒哦，这段时间基本上都是每天敷一片，超级舒服呀。,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:28.931,
****0,,"<div class=""comment-star star5""></div>",产品质感：很舒服使用感受：超级OK适合肤质：油性，混合性都可以补水效果：不错贴合效果：很贴合其他特色：味道也还可以不刺鼻很好闻这款面膜很适合痘痘肌使用，里面含有茶树的精华可以稳定痘痘肌和舒缓的效果，特别适合脸上长痘的时候使用，但是也不能过多的使用及起到一个保湿的作用里面也含有积雪草等成分，是可以舒缓痘痘肌,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:28.987,
是***呀,PLUS会员,"<div class=""comment-star star5""></div>",是搞活动买的，真的是太便宜了，果断买了4盒，每天都在用，个人觉得那个黑面膜是最好用的，面膜也feichang的对脸型，，不想是别的面膜那样，敷上之后在脸上doumobuping，这个就非常好，买了好几次了,,【镇定肌肤】茶树面膜,,2020-07-28 18:59,2022-04-24 11:27:29.041,
天***1,,"<div class=""comment-star star5""></div>",这个真的控油真的超好，平时贴完面膜第二天脸上油光发亮，这个贴了很清爽，不再那么油腻了,,茶树面膜10片,,2017-09-06 22:57,2022-04-24 11:27:29.099,
G***噜,,"<div class=""comment-star star5""></div>",购买过很多次啦，还挺好用的了，好像是第三次回购了。哈哈哈哈哈哈哈哈哈哈哈，有活动还会继续购买的。活动价加上店铺优惠券很优惠就又囤了一批,,【镇定舒缓】茶树面膜,,2022-01-01 17:26,2022-04-24 11:27:29.517,
R***y,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：非常舒适非常贴合的一款面膜，用起来不刺激很温和使用感受：感觉抗痘效果还是有的，每次发痘痘都会来敷这款面膜，很好用，可以帮助抗痘适合肤质：适合痘肌，我是混油皮的，敷着觉得很舒服，没觉得黏腻，感觉油皮也是可以用的补水效果：水量很足，敷完之后非常滋润非常舒服，冬天在空调房里尤其需要这样一款润润的面膜贴合效果：很贴合，打开来敷在脸上基本没有缝隙，很好操作很持久其他特色：玄彬欧巴代言了美迪惠尔面膜，超帅气有木有！所以对美迪惠尔面膜的好感度又上升了不少！,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:29.581,
****l,PLUS会员,"<div class=""comment-star star5""></div>",这个评论就不多说了，之前买过哈评论的也很官方，就不多说废话了，谢谢！总之是好用，好用，好用好用，真的很好用。,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:29.630,
u***e,PLUS会员,"<div class=""comment-star star5""></div>",使用感受：我是痘痘肌肤，无意间使用了该面膜，感觉效果很好，确实有舒缓的效果，效果不错，痘痘肌可以使用一下。适合肤质：痘痘肌补水效果：这个不清楚，还可以。,,,,,2022-04-24 11:27:29.685,
f***1,PLUS会员,"<div class=""comment-star star5""></div>",京东自营送货很快，东西收到了包装完好，买的时候是买三件打七折，性价比高。使用过后再追加评论,,茶树面膜10片,,2018-01-06 09:12,2022-04-24 11:27:29.731,
大***买,PLUS会员,"<div class=""comment-star star5""></div>",这是第一次买绿色的面膜，听说是茶树精华的，能够实现皮肤的水油平衡，具有收缩毛孔的功效呢?(???????????)?赶紧敷了一片，总体感觉很舒服，精华很多，毛孔就别太指望几次就能够收缩了的，慢慢用，看看长期效果吧，总体不错?(•????)?---??,,茶树面膜,,,2022-04-24 11:27:29.774,
善***爱,,"<div class=""comment-star star5""></div>",补水效果：补水不知道控油很好哦适合肤质：混油痘痘肌使用感受：每次长痘都用他都能好，还有冬天不能用热水洗脸会伤害角质层哈…凉水凉水贴合效果：很喜欢厚厚的也好帖皮肤越来越好了,,【调理水油平衡】茶树面膜,,2020-12-12 23:19,2022-04-24 11:27:29.815,
L***5,PLUS会员,"<div class=""comment-star star5""></div>",茶树精油的这款黑色面膜，是韩国销量最好的。适合混油皮肤，适合痘痘肌肤。温和不刺激。没有很浓的香味。赶上年货节购买价格很给力。屯着！,,【调理水油平衡】茶树面膜,,2021-01-22 16:28,2022-04-24 11:27:29.860,
小***涂,PLUS会员,"<div class=""comment-star star5""></div>",这个牌子还不错，用着还可以吧，平时给皮肤补补水，也没指望有什么大效果。里面精华很多，补水效果也很好。搞活动的时候买的，很划算很划算。总体来说还是不错的。,,【水油平衡】茶树面膜,,2021-08-18 18:49,2022-04-24 11:27:29.903,
小***欣,PLUS会员,"<div class=""comment-star star5""></div>",搞活动的时候凑单买的，之前一直用着这个，很好用，而且关键超级的划算啊，平均一盒才四十多，和我之前双十一买的价格都差不多了，关键这个精华挺多的，也不算太厚，这个价钱很值了，买晚了那个维生素的也没了，只剩这三种了,,【缓解痘痘】茶树面膜,,,2022-04-24 11:27:29.952,
人***凶,PLUS会员,"<div class=""comment-star star5""></div>","质量真心不错，料子很透气，穿上也不粘身，而且款式很修体型，能遮盖掉肚子上的赘肉，颜色没有色差，显的很洋气好漂亮的衣服啊!做工很精细,款式新颖潮流,漂亮,大气,高贵而且又显瘦,我心里乐滋滋的,穿上去好舒服,好迷人,真是太有魅力太显修身了,走在大街上回头率超多啊。嘻嘻！开始我原以为质量是一般般的,想不到拿到手上后的感觉就是不一样,坠坠的,有点沉.当初的凝虑没有了,真是太开心了!在这店里购物就是一种享受,很值得购买....哈哈！又一次淘到好东西了...好评,绝对的好评!下次再来，介绍倾情的同事朋友来购买,希望老板能便宜一点。",,,,,2022-04-24 11:27:30.407,
****r,,"<div class=""comment-star star5""></div>",不好用的东西我很少评价的面膜好用还带一股香气但主要是好用图片就不拍真实好用,,,,,2022-04-24 11:27:30.455,
