用户名,会员,星级,评论,类型1,类型2,评论时间1,评论时间2,采集时间,评论时间3
隐***昊,PLUS会员,"<div class=""comment-star star5""></div>",囤货中，一直很信赖京东,,,,,2022-04-24 11:04:21.900,
h***g,PLUS会员,"<div class=""comment-star star5""></div>",用着很满意，值得购买,,,,,2022-04-24 11:04:21.959,
****婷,PLUS会员,"<div class=""comment-star star5""></div>",很好，不错，一直用京东购物，物流快，服务好,,,,,2022-04-24 11:04:22.012,
房***r,,"<div class=""comment-star star5""></div>",很好用会一直关注的。,,,,,2022-04-24 11:04:22.066,
*****,PLUS会员,"<div class=""comment-star star5""></div>",好好好好，很好，非常好。,,,,,2022-04-24 11:04:22.120,
****q,PLUS会员,"<div class=""comment-star star5""></div>",非常好用，真的非常好,,,,,2022-04-24 11:04:22.181,
z***y,PLUS会员,"<div class=""comment-star star5""></div>",效果杠杠滴。继续支持！,,新品【焕亮肤色】维C安瓶面膜,,2021-07-06 06:08,2022-04-24 11:04:22.504,
L***3,PLUS会员,"<div class=""comment-star star5""></div>",朋友偶然介绍，这个牌子的面膜给我用试用了一下感觉非常不错，所以这次趁着京东搞活动就一次多囤积了一些，价格实惠，经济好用，值得购买。,【焕亮肤色】维他命安瓶面膜,,2022-01-20 22:13,,2022-04-24 11:04:22.552,
菇***8,PLUS会员,"<div class=""comment-star star5""></div>",活动买的只能说很划算,,,,,2022-04-24 11:04:22.604,
****j,PLUS会员,"<div class=""comment-star star5""></div>",用了这款面膜之后，感觉皮肤光泽度很好。保湿性能也比较好，京东上购买的是正品。物流很快、小哥配送服务态度好。坚持使用京东、相信京东、爱京东。,,【焕亮肤色】维他命安瓶面膜,,2022-03-19 17:54,2022-04-24 11:04:22.647,
q***5,PLUS会员,"<div class=""comment-star star5""></div>",东西很好，很喜欢，持续再买,,,,,2022-04-24 11:04:22.686,
****0,PLUS会员,"<div class=""comment-star star5""></div>",不错新品很好用价格实惠很满意,,,,,2022-04-24 11:04:22.728,
****d,PLUS会员,"<div class=""comment-star star5""></div>",挺好的，还会回购，很润,,新品【焕亮肤色】维C安瓶面膜,,2021-10-08 19:08,2022-04-24 11:04:22.769,
****c,,"<div class=""comment-star star5""></div>",很好哦，还会无限回购！,,,,,2022-04-24 11:04:22.817,
雪***儿,PLUS会员,"<div class=""comment-star star5""></div>",618活动期间购买的很划算！！！,,,,,2022-04-24 11:04:22.860,
****0,PLUS会员,"<div class=""comment-star star5""></div>",无限回购物美价廉，喜欢,,,,,2022-04-24 11:04:22.910,
g***7,PLUS会员,"<div class=""comment-star star5""></div>",四件四折，超级划算，美迪惠尔的针剂水库面膜是我用过效果最好的！,,,,,2022-04-24 11:04:23.218,
M***娟,,"<div class=""comment-star star5""></div>",这款面膜特别好，值得购买,,,,,2022-04-24 11:04:23.268,
j***9,PLUS会员,"<div class=""comment-star star5""></div>",这牌子真的好用，经济实惠。定期回购款，产品日期也很新。,,,,,2022-04-24 11:04:23.323,
j***耿,PLUS会员,"<div class=""comment-star star5""></div>",多次购买非常好，保湿够了,,,,,2022-04-24 11:04:23.371,
D***o,PLUS会员,"<div class=""comment-star star5""></div>",帮妹妹买的，搞活动很划算,,,,,2022-04-24 11:04:23.422,
温***5,PLUS会员,"<div class=""comment-star star5""></div>",趁着活动买的，物美价廉,,,,,2022-04-24 11:04:23.472,
f***5,PLUS会员,"<div class=""comment-star star5""></div>",物美价廉一直用他们家的面膜这次给妈妈买的,,【焕亮肤色】维他命安瓶面膜,,2022-01-07 16:23,2022-04-24 11:04:23.523,
s***g,,"<div class=""comment-star star5""></div>",期待效果，性价比超高,,,,,2022-04-24 11:04:23.578,
紫***岚,PLUS会员,"<div class=""comment-star star5""></div>",很好，敏感肌也可以用，很温和,,,,,2022-04-24 11:04:23.639,
4***0,,"<div class=""comment-star star5""></div>",高端大气上档次，非常喜欢，会继续回购的,,,,,2022-04-24 11:04:23.719,
y***y,PLUS会员,"<div class=""comment-star star5""></div>",物美价廉每天用也不心疼,,,,,2022-04-24 11:04:24.025,
l***b,PLUS会员,"<div class=""comment-star star5""></div>",好用反复购买，物美价廉,,【焕亮肤色】维他命安瓶面膜,,2021-11-03 21:23,2022-04-24 11:04:24.073,
w***s,PLUS会员,"<div class=""comment-star star5""></div>",很不错了买过很多次！！！！,,,,,2022-04-24 11:04:24.116,
t***j,PLUS会员,"<div class=""comment-star star5""></div>",买了很多盒，很划算的,,,,,2022-04-24 11:04:24.156,
d***0,,"<div class=""comment-star star5""></div>",618力度很大，京东值得信赖,,,,,2022-04-24 11:04:24.197,
w***1,PLUS会员,"<div class=""comment-star star5""></div>",宝贝不错啊，性价比很高,,,,,2022-04-24 11:04:24.248,
u***n,,"<div class=""comment-star star5""></div>",快递很给力哟……,,,,,2022-04-24 11:04:24.287,
****i,,"<div class=""comment-star star5""></div>",买了四款，很便宜划算，,,【焕亮肤色】维他命安瓶面膜,,2021-12-24 10:08,2022-04-24 11:04:24.332,
-***一,PLUS会员,"<div class=""comment-star star5""></div>",很好一直买的这个牌子，比某些大牌都好用,,,,,2022-04-24 11:04:24.373,
t***l,PLUS会员,"<div class=""comment-star star5""></div>",东西好物流快很好,,,,,2022-04-24 11:04:24.427,
****l,,"<div class=""comment-star star5""></div>",速度很好活动力度很大,,,,,2022-04-24 11:04:24.733,
Z***6,PLUS会员,"<div class=""comment-star star5""></div>",好用，补水效果很不错，推荐购买。,,,,,2022-04-24 11:04:24.787,
紫***v,PLUS会员,"<div class=""comment-star star5""></div>",活动囤货！物流很快！,,,,,2022-04-24 11:04:24.851,
江***鸿,PLUS会员,"<div class=""comment-star star5""></div>",一直用这个牌子面膜，补水效果特别好，上脸很服帖。,,新品【焕亮肤色】维C安瓶面膜,,2021-06-21 19:47,2022-04-24 11:04:24.913,
****s,,"<div class=""comment-star star5""></div>",网红爆款！和补水面膜一起用，简直就是完美,,新品【焕亮肤色】维C安瓶面膜,,2021-06-08 20:32,2022-04-24 11:04:24.981,
****t,PLUS会员,"<div class=""comment-star star5""></div>",东西很好，快递盒给力,,,,,2022-04-24 11:04:25.043,
8***m,PLUS会员,"<div class=""comment-star star5""></div>",有优惠活动非常划算。,,,,,2022-04-24 11:04:25.097,
你***梦,PLUS会员,"<div class=""comment-star star5""></div>",非常好实惠便宜奥利给,,,,,2022-04-24 11:04:25.147,
旅***途,,"<div class=""comment-star star5""></div>",之前是听同事们说这个面膜很好用，所以我就买来用用，确实不错，非常的好,【焕亮肤色】维他命安瓶面膜,,2022-02-24 08:36,,2022-04-24 11:04:25.202,
****0,PLUS会员,"<div class=""comment-star star5""></div>",冲着活动买的，很划算,,,,,2022-04-24 11:04:25.270,
y***4,PLUS会员,"<div class=""comment-star star5""></div>",超级还用，水很足！！搞活动就囤货,,,,,2022-04-24 11:04:25.614,
乐***阻,PLUS会员,"<div class=""comment-star star5""></div>",价格很实惠！天天用！,【焕亮肤色】维他命安瓶面膜,,2022-01-12 13:39,,2022-04-24 11:04:25.668,
素***涧,,"<div class=""comment-star star5""></div>",非常好用???感谢快递小哥辛苦了,,新品【焕亮肤色】维C安瓶面膜,,2021-08-01 10:41,2022-04-24 11:04:25.713,
****1,,"<div class=""comment-star star5""></div>",美迪惠尔618有活动，果断下单买了4盒，物流很快，上午下单，晚上就可以用啦,,新品【焕亮肤色】维C安瓶面膜,,2021-05-24 20:27,2022-04-24 11:04:25.751,
T***S,PLUS会员,"<div class=""comment-star star5""></div>",敷上面膜很舒服，没有过敏情况。,,,,,2022-04-24 11:04:25.797,
徐***敏,PLUS会员,"<div class=""comment-star star5""></div>",发货很快哦，包装的非常的严密，服务态度很好,,,,,2022-04-24 11:04:25.841,
j***9,PLUS会员,"<div class=""comment-star star5""></div>",质量很好，用起来很舒服，快递也很快。,,,,,2022-04-24 11:04:25.881,
l***y,PLUS会员,"<div class=""comment-star star5""></div>",京东自营购买，送货快，很方便，基本生活用品都是京东解决的,,,,,2022-04-24 11:04:25.936,
****l,,"<div class=""comment-star star5""></div>",面膜已经在用了，精华很喜欢,,,,,2022-04-24 11:04:25.976,
x***A,PLUS会员,"<div class=""comment-star star5""></div>",非常好的面膜，我一直在用，用了几年了，非常好，强烈推荐！,,,,,2022-04-24 11:04:26.017,
九***兵,PLUS会员,"<div class=""comment-star star5""></div>",老婆买的，价格便宜物超所值。送到家方便。哈哈哈,,,,,2022-04-24 11:04:26.433,
c***d,PLUS会员,"<div class=""comment-star star5""></div>",三套最划算，，买很多,,,,,2022-04-24 11:04:26.481,
菜***龙,PLUS会员,"<div class=""comment-star star5""></div>",很敷贴，感觉特别好，很舒适,,,,,2022-04-24 11:04:26.535,
u***s,,"<div class=""comment-star star5""></div>",回购多次，非常好用，而且优惠力度很大。,,,,,2022-04-24 11:04:26.584,
初***0,,"<div class=""comment-star star5""></div>",非常好用哦还会继续在买的。开心?,,,,,2022-04-24 11:04:26.644,
唐***馨,PLUS会员,"<div class=""comment-star star5""></div>",物流特别快，头天晚上下的单，第二天上午就到啦，整整四盒40片，够用到双11了,,,,,2022-04-24 11:04:26.685,
****6,,"<div class=""comment-star star5""></div>",保湿效果非常好，皮肤一下就好很多。,,,,,2022-04-24 11:04:26.744,
l***i,PLUS会员,"<div class=""comment-star star5""></div>",特别划算，也很好用，回购很多次了,,,,,2022-04-24 11:04:26.797,
你***l,PLUS会员,"<div class=""comment-star star5""></div>",用完舒服，补水效果非常好，,,,,,2022-04-24 11:04:26.850,
九***婴,PLUS会员,"<div class=""comment-star star5""></div>",价格很美丽啊。。。。。,,,,,2022-04-24 11:04:26.910,
****3,,"<div class=""comment-star star5""></div>",非常好用补水效果棒棒的,,,,,2022-04-24 11:04:27.202,
w***n,PLUS会员,"<div class=""comment-star star5""></div>",一直信赖他家的面膜，很保湿很水润，这次活动优惠力度超级大，囤了很多，一天敷一片，皮肤美美的，心情也美美的，还会再次回购。,,【焕亮肤色】维他命安瓶面膜,,2022-01-17 19:33,2022-04-24 11:04:27.259,
鱼***3,PLUS会员,"<div class=""comment-star star5""></div>",京东618，价格很合适,,,,,2022-04-24 11:04:27.303,
淘***F,PLUS会员,"<div class=""comment-star star5""></div>",很好很不错，相信京东正品物美价廉,,,,,2022-04-24 11:04:27.344,
c***a,,"<div class=""comment-star star5""></div>",很好用没有过敏无限回购,,,,,2022-04-24 11:04:27.384,
雯***0,PLUS会员,"<div class=""comment-star star5""></div>",效果不错。6.18活动力度大。非常实惠。,,新品【焕亮肤色】维C安瓶面膜,,2021-06-14 12:16,2022-04-24 11:04:27.427,
1***6,PLUS会员,"<div class=""comment-star star5""></div>",很好用，值得购买，物流也很快，好评！,,新品【焕亮肤色】维C安瓶面膜,,2021-05-09 10:25,2022-04-24 11:04:27.476,
小***儿,PLUS会员,"<div class=""comment-star star5""></div>",感觉很好用，很舒服，很喜欢,,,,,2022-04-24 11:04:27.516,
淋***思,PLUS会员,"<div class=""comment-star star5""></div>",京东的服务和物流特别好，一直在京东买的,,,,,2022-04-24 11:04:27.561,
斤***欠,,"<div class=""comment-star star5""></div>",试试效果怎么样，搞活动买的很便宜,,,,,2022-04-24 11:04:27.615,
****1,,"<div class=""comment-star star5""></div>",面膜补水效果特别好，之后会回购,,,,,2022-04-24 11:04:27.944,
q***d,PLUS会员,"<div class=""comment-star star5""></div>",很好，用完之后感觉很好！,,,,,2022-04-24 11:04:27.984,
****w,PLUS会员,"<div class=""comment-star star5""></div>",面膜挺滋润的，很喜欢,,【焕亮肤色】维他命安瓶面膜,,2022-01-20 10:14,2022-04-24 11:04:28.043,
周***g,PLUS会员,"<div class=""comment-star star5""></div>",非常好用，用过之后面部水润光滑，推荐,,,,,2022-04-24 11:04:28.098,
木***2,PLUS会员,"<div class=""comment-star star5""></div>",这款效果还是很好的比较补水,,,,,2022-04-24 11:04:28.152,
天***h,PLUS会员,"<div class=""comment-star star5""></div>",水分饱满，用后面部润泽，非常好，支持购买。,,,,,2022-04-24 11:04:28.211,
L***8,,"<div class=""comment-star star5""></div>",买了很多盒，一如既往的支持，价廉物美,,【焕亮肤色】维他命安瓶面膜,,2021-11-09 23:15,2022-04-24 11:04:28.295,
b***0,PLUS会员,"<div class=""comment-star star5""></div>",非常好用，保湿效果不错,,,,,2022-04-24 11:04:28.353,
何***礼,PLUS会员,"<div class=""comment-star star5""></div>",挺好用的很喜欢不错啊会再买的,,,,,2022-04-24 11:04:28.424,
纪***慧,PLUS会员,"<div class=""comment-star star5""></div>",抢来的，很划算，用着也不错哦,,新品【焕亮肤色】维C安瓶面膜,,2021-10-11 18:35,2022-04-24 11:04:28.486,
s***0,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔的铁粉了，性价比非常好，每天用也不心疼,,,,,2022-04-24 11:04:28.811,
F***s,PLUS会员,"<div class=""comment-star star5""></div>",京东自营商品值得信赖，物流也很快！,,,,,2022-04-24 11:04:28.853,
h***q,PLUS会员,"<div class=""comment-star star5""></div>",不错，很喜欢！京东购物方便，快捷，质量又好！,,,,,2022-04-24 11:04:28.895,
****y,,"<div class=""comment-star star5""></div>",回购很多次了，很清爽，好用,,,,,2022-04-24 11:04:28.945,
k***8,,"<div class=""comment-star star5""></div>",面膜超好用，水量很足,,,,,2022-04-24 11:04:28.992,
****y,,"<div class=""comment-star star5""></div>",值得购买正品效果很好,,,,,2022-04-24 11:04:29.030,
第***头,PLUS会员,"<div class=""comment-star star5""></div>",很棒的服务体验，很好用，特别,,,,,2022-04-24 11:04:29.069,
F***W,PLUS会员,"<div class=""comment-star star5""></div>",很不错，效果也很好的！,,,,,2022-04-24 11:04:29.113,
信***-,PLUS会员,"<div class=""comment-star star5""></div>",很好，用的不错，很水嫩,,,,,2022-04-24 11:04:29.152,
****a,PLUS会员,"<div class=""comment-star star5""></div>",特别喜欢这个面膜，贴合度舒服，质感很好用后皮肤水嫩水嫩的。,,,,,2022-04-24 11:04:29.195,
孙***圣,PLUS会员,"<div class=""comment-star star5""></div>",物美价廉，比当地超市便宜很多。,,,,,2022-04-24 11:04:29.490,
****x,PLUS会员,"<div class=""comment-star star5""></div>",面膜很棒，媳妇很喜欢,,,,,2022-04-24 11:04:29.542,
姚***儿,,"<div class=""comment-star star5""></div>",这个面膜我已经回购很多次了，用着很舒服，还会再次购买的很喜欢。,,新品【焕亮肤色】维C安瓶面膜,,2021-06-01 05:51,2022-04-24 11:04:29.596,
****x,PLUS会员,"<div class=""comment-star star5""></div>",价格非常便宜，送货速度也非常快，真的超级值，值得购买！,,,,,2022-04-24 11:04:29.646,
a***9,,"<div class=""comment-star star5""></div>",包装完好，一直都在使用这个产品，超好,,新品【焕亮肤色】维C安瓶面膜,,2021-06-11 19:51,2022-04-24 11:04:29.700,
****v,PLUS会员,"<div class=""comment-star star5""></div>",不错不错，优惠力度很大，下单很快就送到了,,,,,2022-04-24 11:04:29.749,
卡***夫,PLUS会员,"<div class=""comment-star star5""></div>",面膜很好用，常年买这备货,,,,,2022-04-24 11:04:29.808,
1***p,,"<div class=""comment-star star5""></div>",补水美白效果杠杠的～棒,,,,,2022-04-24 11:04:29.862,
x***1,PLUS会员,"<div class=""comment-star star5""></div>",用了很多次，很水润，补水效果好！,,,,,2022-04-24 11:04:29.924,
****r,PLUS会员,"<div class=""comment-star star5""></div>",一直用这个牌子，贴合很好,,,,,2022-04-24 11:04:29.986,
