用户名,会员,星级,评论,类型1,评论时间1,类型2,评论时间2,采集时间,评论时间3
我***4,,"<div class=""comment-star star5""></div>",补水效果也还不错，里面都是精油很保湿，一般贴15分钟很舒服，很饱满，整个皮肤都亮起来了贴合面部，面膜柔软，屯了好多个我是混干用完也不错，很保湿，感觉什么皮肤的的可以用,,,【光滑弹嫩】胶原蛋白面膜,2022/2/4 21:30,23:38.6,
h***u,PLUS会员,"<div class=""comment-star star5""></div>",保湿效果很好，冲着保湿效果好去买的，用后感觉脸上软软的，很湿润，很舒服。面膜大小正合适，厚薄程度合适。这家店的各种面膜都买了点，都很好。,,,【光滑弹嫩】胶原蛋白面膜,2021/12/4 10:36,23:38.7,
****n,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：质感很好使用感受：黄色这款给妈咪用的，补充胶原蛋白，但是具体效果不太清楚，这个应该是要坚持用才有效果适合肤质：敏感肌可以用补水效果：补水不错，但是补水还是更推荐蓝色款贴合效果：贴合皮肤，很柔软细腻的面膜纸其他特色：快递在疫情期间仍然准时送到，给快递叔叔好评！！！！,,,【弹力紧致】胶原蛋白面膜,,23:38.7,
哈***-,,"<div class=""comment-star star5""></div>",这款面膜超级水润，补水效果很好，敷在脸上很服帖，本人为敏感肌，可是敷在脸上完全没有不适，夏天把面膜放在冰箱里储存，用时取出来放在脸上冰冰凉的很舒服。。,,,胶原蛋白面膜,,23:38.8,
张***买,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔的面膜一直在用，补水的、美白的、收缩毛孔等我，都喜欢用，贴合很好，有活动就囤起来，这次很划算,,,胶原蛋白面膜,,23:38.8,
p***r,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：双十一活动加个非常优惠，一直用他家面膜，补水款、胶原蛋白款、去黑头款都非常赞！一盒十片经济实惠挺耐用。面膜设计非常贴合亚洲脸型，精华液很足，包装完好是正品补水效果：补水效果特别好，敷15-20min刚刚好，晚上敷完面膜第二天早上起来皮肤水润润的，非常好上妆，一点不会不卡粉。适合肤质：干皮T区爱出油使用效果良好，敷完第二天明显出油量减少，感觉皮肤干净很多。,,,【弹力紧致】胶原蛋白面膜,,23:38.8,
c***4,PLUS会员,"<div class=""comment-star star5""></div>",这款面膜以前在实体店买的，用着很舒服，感觉店铺里的价格有点小贵，这次京东搞活动就果断的买了。我的皮肤是很敏感的那种，经常光顾皮肤科，但是用的这款面膜还挺好，这心感谢生产者。贴合特别敷贴。,,,【提亮紧致】胶原蛋白面膜,2020/11/13 8:18,23:38.9,
L***g,PLUS会员,"<div class=""comment-star star5""></div>",一直都是用这面膜，各种功效都试过，效果相差不大～面膜有进口和国产两种，做特价时进口的性价比比较高。面膜尺寸大，服帖，每张都有很多水，敷半个小时都吸收不完。敷完脸凉凉的，滑滑的，补水效果非常好，推荐。,,,【弹力紧致】胶原蛋白面膜,,23:38.9,
j***a,PLUS会员,"<div class=""comment-star star5""></div>",一款值得信赖和入手的面膜，很滋润，补水效果很好，不黏腻！,,,【盈润光滑弹嫩】胶原蛋白面膜,2021/1/4 13:37,23:39.0,
****w,,"<div class=""comment-star star5""></div>",首先包装很完美，昨天晚上下单今天中午就到了。京东快递?。这个牌子我没用过，看其他人评论后再买的，又遇上高活动，就先买了四盒用用看，效果好的话继续购。拆开看到精华液挺多，闻一下没有什么特别刺鼻的味道，反而闻着挺舒服。其他的看用完后追评,,,【弹力紧致】胶原蛋白面膜,,23:39.3,
M***j,PLUS会员,"<div class=""comment-star star5""></div>",618买的，活动期间物流太忙，所以等了几天面膜终于收到了，包装是很精美的，看得出卖家的用心。一直用的这个牌子的面膜，但这款还是第一次用，里面的精华液也很多，面膜纸薄，但是不容易破，服帖，希望用了皮肤会越来越好。,,,【提亮紧致】胶原蛋白面膜,2020/6/21 20:10,23:39.3,
不***9,,"<div class=""comment-star star5""></div>",一共买了三盒，收到以后已经用了三片了，这次买的面膜上面还有logo，之前买的是补水的，用着效果很不错，这次又买了这款胶原蛋白的，用过之后脸上很滋润光滑，我是属于那种有点干燥的皮肤，秋冬季节脸上就会有干皮，上妆的时候容易卡粉，用过这款面膜之后，真的滋润多了，也没有干起皮卡粉的情况了，总体来说很不错，用完之后还会再回购的！,,,【弹力紧致】胶原蛋白面膜,,23:39.4,
秋***X,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：很水嫩，满满的精华的感觉，贴完用剩余的精华还能再拍拍脸。使用感受：很舒服，很贴脸。适合肤质：任何肤质，我自己是中性偏油。补水效果：补水很不错。贴合效果：很贴合脸型，打开了直接敷，没有一层讨厌的塑料膜。其他特色：包装很可爱，一下子买了四款，换着用，每一款的包装都好可爱。,,,【莹润肌肤】胶原蛋白面膜,,23:39.4,
C***g,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：面膜质感很好，精华量很大啦使用感受：用了一段时间皮肤感觉的确是好了很多哎，更嫩了更水润了适合肤质：所有的肤质都适合补水效果：补水效果很好呀，用了一段时间的确觉得肤质有了改善贴合效果：不愧是男女通用的，然后面膜很大，可以覆盖到下巴，非常喜欢其他特色：好用，喜欢不错,,,【莹润肌肤】胶原蛋白面膜,,23:39.5,
****意,PLUS会员,"<div class=""comment-star star5""></div>",双十二买的，三块多一片，价格超级美丽，还是弹力款，美迪惠尔的面膜一直用，步骤不繁琐，没有一二三步，没有布衬，不滴答水，大小合适,,,【光滑弹嫩】胶原蛋白面膜,2021/12/14 12:47,23:39.5,
不***望,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：还挺不错的，也不算很黏使用感受：用起来很好，本来冬季换季脸上泛红起包，敷了几天感觉好多了，舒缓了许多适合肤质：本人混油皮敏感肌，亲测可用补水效果：补水效果杠杠滴，就是看中补水效果强才买的它贴合效果：面膜够大，贴合效果还不错,,,【弹力紧致】胶原蛋白面膜,,23:39.6,
M***T,PLUS会员,"<div class=""comment-star star5""></div>",这个是胶原蛋白面膜，比起补水面膜用后皮肤更滑。超好用的面膜，对于缺失水分的皮肤来说，一年四季可以用。搞活动抢的，一次买了60片，每天水水嫩嫩的，用起来啊，用起来。,,,胶原蛋白面膜,,23:39.6,
J***宁,PLUS会员,"<div class=""comment-star star5""></div>",昨天下单今天下午就到了，超级开心，好久没用面膜了，回来了迫不及待先贴了补水的面膜，可能是太久时间没用了，补水效果一如往常的好。,,,【提亮紧致】胶原蛋白面膜,2020/11/12 23:54,23:39.6,
l***n,,"<div class=""comment-star star5""></div>",产品质感：精华液很多，面膜上粘的多，面膜敷半小时都不会特别干，敷完袋子内还剩余很多。使用感受：是非常适合缺水皮肤急救用的，每次熬夜用完这个，第二天脸摸起来就很滑润，上妆很服帖。适合肤质：各类皮肤都适合，我是混合型，用完效果很明显。补水效果：很保湿，皮肤变得比较通透，第二天摸起来很光滑。贴合效果：本人圆脸，很贴合，不起泡。,,,【弹力紧致】胶原蛋白面膜,,23:39.7,
慧***雨,PLUS会员,"<div class=""comment-star star5""></div>",面膜很大，再大的脸都可以用，胶原蛋白很足，用过皮肤很舒服。京东物流棒棒哒。,,,胶原蛋白面膜,,23:40.0,
r***s,PLUS会员,"<div class=""comment-star star5""></div>",女人上了30胶原蛋白流失会加快，就要开始补充胶原蛋白了，我喝过澳洲的胶原蛋白，也用过胶原蛋白面膜，觉得美迪惠尔这款还是非常不错的。水分足，很滋润，尤其是在干燥的冬天，非常好用。用完皮肤弹弹的，很是不错，值得购买,,,【弹力紧致】胶原蛋白面膜,,23:40.1,
L***光,PLUS会员,"<div class=""comment-star star5""></div>",补水效果特别好，精华液特别多，很柔软，能完美贴合脸部，值得信赖。而且快递员很给力，货送到家了，此款产品补水效果很好，精华液分量多，贴在脸上很滋润，并且性价比超高，值得拥有。之前买了三盒，补水效果不错，刚好年货节有活动，又囤两盒，京东物流非常给力，半天就到了，必需点个赞，下次有活动继续囤，非常满意的一次购物,,,【弹力紧致】胶原蛋白面膜,,23:40.1,
丛***王,PLUS会员,"<div class=""comment-star star5""></div>",这款黄色的胶原蛋白的面膜，真是太舒服了，滋味很清爽，非常的滋润，敷上非常的舒服，敷完后效果也很好。绝对会无限回购的，非常满意，谢谢！,,,胶原蛋白面膜10片,2017/8/13 15:28,23:40.1,
吴***儿,PLUS会员,"<div class=""comment-star star5""></div>",多次回购，使用多年的一款面膜。。实惠好用的典范啊。。补水效果特别好。。干燥皮肤经常使用后，明显改善干燥皮肤。不长痘，也不浮粉。滋润效果真心不错，味道也很好闻闻。。,,,【光滑弹嫩】胶原蛋白面膜,2021/8/29 22:28,23:40.2,
嘉***t,PLUS会员,"<div class=""comment-star star5""></div>",快过年了，吃吃，，喝喝，，用用，，都要囤起来，喜欢京东，方便快捷，直接送上门省的去超市自己搬，非常省事，疫情期间少出去为妙。,,,【盈润光滑弹嫩】胶原蛋白面膜,2021/1/23 23:19,23:40.2,
旖***7,PLUS会员,"<div class=""comment-star star5""></div>",女人就要对自己好点，钱不花在自己身上和脸上，别人就会帮你花。这个面膜性价比超级高，不比一些大品牌逊色，买这个十片都买不到大品牌一片。但是用这个10次远比大品牌好，用了之后，皮肤水水的，嫩嫩的，感觉用手都能掐出水的皮肤，棒棒哒！,,,【提亮紧致】胶原蛋白面膜,2020/7/7 7:23,23:40.3,
东***腿,PLUS会员,"<div class=""comment-star star5""></div>",用了多少面膜觉得这款最好用，用完脸嫩嫩的很舒服，精华很足，也有保湿效果，长久用下来感觉脸都白了。这款面膜是我用起来最值得拥有的，保湿紧致吸收效果特别好，还会光顾别的护肤品。,,,【光滑弹嫩】胶原蛋白面膜,2022/2/8 9:12,23:40.3,
蓝***爱,PLUS会员,"<div class=""comment-star star5""></div>",效果不错，对皮肤有改善，发货迅速，包装没有破损，我很满意！,,,【提亮紧致】胶原蛋白面膜,2020/10/25 7:15,23:40.3,
****F,PLUS会员,"<div class=""comment-star star5""></div>",用了几次才过来评价的，精华很充足，在面膜上吸收也充分，取出面膜没有剩半袋子精华在包装里哈哈，面膜材质也舒服，挺大的，估计男士都可以用，用后没有不良反应，还算水润吧，具体祛痘啊保湿啊美白啊什么的效果还需要长期验证,,,【弹力紧致】胶原蛋白面膜,,23:40.4,
f***p,PLUS会员,"<div class=""comment-star star5""></div>",没用过这个颜色的。这次试试。用完再来追加评论。着的牌子我一直没有换过。就是一直买的补水。这次活动买了很多种颜色的面膜。有补水的。美白的。收缩毛孔的。祛痘的。总之很好。完美。谢谢京东。一如既往的好。支持京东！,,,【提亮紧致】胶原蛋白面膜,2020/8/25 19:03,23:40.7,
l***8,,"<div class=""comment-star star5""></div>",美迪惠尔的面膜已经用了很久了，面膜只用这个牌子的，很水润，每一批次的图案不一样，有时上面有字母有时没有，蓝色的是比较经典款了，用上水润水润的，挺舒服的，黄色的是胶原蛋白的，效果也不错，都挺好用的，继续购买。,,,【弹力紧致】胶原蛋白面膜,,23:40.8,
N***我,,"<div class=""comment-star star5""></div>",这个面膜是我一直在用的品牌不干皮流动性很很大补水效果：很好很好适合肤质：干皮产品质感：奶思,,,【光滑弹嫩】胶原蛋白面膜,2021/12/29 20:54,23:40.8,
柠***人,PLUS会员,"<div class=""comment-star star5""></div>",第一次用这个产品，总的来说还可以吧，味道不错很好闻，贴合度很好，补水效果还是蓝色的更好一些，适合混合肌肤，胶原蛋白得慢慢感受了,,,【盈润光滑弹嫩】胶原蛋白面膜,2020/12/16 8:14,23:40.8,
